sucursal,producto,semana,y_real,y_pred,fold,Modelo,probabilidad,magnitud
3,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,LOPERAMIDA 2MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
3,VITAMINA C+ZINC+D3,2024-09-15,0.0,3.0,1,Naive_ultimo,,
4,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,ENALAPRIL 10MG,2024-09-15,0.0,1.0,1,Naive_ultimo,,
4,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,LOPERAMIDA 2MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,METFORMINA 850MG,2024-09-15,3.0,0.0,1,Naive_ultimo,,
4,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
4,VITAMINA C+ZINC+D3,2024-09-15,0.0,1.0,1,Naive_ultimo,,
5,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
5,VITAMINA C+ZINC+D3,2024-09-15,1.0,2.0,1,Naive_ultimo,,
6,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,LOPERAMIDA 2MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,METFORMINA 850MG,2024-09-15,0.0,1.0,1,Naive_ultimo,,
6,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
6,VITAMINA C+ZINC+D3,2024-09-15,2.0,2.0,1,Naive_ultimo,,
7,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
7,VITAMINA C+ZINC+D3,2024-09-15,1.0,0.0,1,Naive_ultimo,,
8,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,ENALAPRIL 10MG,2024-09-15,0.0,1.0,1,Naive_ultimo,,
8,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,LOPERAMIDA 2MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
8,VITAMINA C+ZINC+D3,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,ENALAPRIL 10MG,2024-09-15,1.0,0.0,1,Naive_ultimo,,
9,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
9,VITAMINA C+ZINC+D3,2024-09-15,0.0,1.0,1,Naive_ultimo,,
10,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
10,VITAMINA C+ZINC+D3,2024-09-15,1.0,0.0,1,Naive_ultimo,,
11,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,METFORMINA 850MG,2024-09-15,1.0,0.0,1,Naive_ultimo,,
11,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
11,VITAMINA C+ZINC+D3,2024-09-15,0.0,1.0,1,Naive_ultimo,,
12,AMOXICILINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,AZITROMICINA 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,CETIRIZINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,DIMENHIDRINATO 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,ENALAPRIL 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,IBUPROFENO TABX800,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,LORATADINA 10MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,LOSARTAN 50MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,METFORMINA 850MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,NAPROXENO TABX550MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,PARACETAMOL 500MG,2024-09-15,0.0,0.0,1,Naive_ultimo,,
12,VITAMINA C+ZINC+D3,2024-09-15,1.0,3.0,1,Naive_ultimo,,
1,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,LOPERAMIDA 2MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,VITAMINA C+ZINC+D3,2024-09-22,1.0,0.0,1,Naive_ultimo,,
2,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,ENALAPRIL 10MG,2024-09-22,0.0,1.0,1,Naive_ultimo,,
2,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
2,VITAMINA C+ZINC+D3,2024-09-22,2.0,1.0,1,Naive_ultimo,,
3,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,LOPERAMIDA 2MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
3,VITAMINA C+ZINC+D3,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,LOPERAMIDA 2MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,METFORMINA 850MG,2024-09-22,0.0,3.0,1,Naive_ultimo,,
4,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
4,VITAMINA C+ZINC+D3,2024-09-22,1.0,0.0,1,Naive_ultimo,,
5,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
5,VITAMINA C+ZINC+D3,2024-09-22,3.0,1.0,1,Naive_ultimo,,
6,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,LOPERAMIDA 2MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
6,VITAMINA C+ZINC+D3,2024-09-22,0.0,2.0,1,Naive_ultimo,,
7,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,ENALAPRIL 10MG,2024-09-22,1.0,0.0,1,Naive_ultimo,,
7,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
7,VITAMINA C+ZINC+D3,2024-09-22,0.0,1.0,1,Naive_ultimo,,
8,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,LOPERAMIDA 2MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
8,VITAMINA C+ZINC+D3,2024-09-22,1.0,0.0,1,Naive_ultimo,,
9,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,ENALAPRIL 10MG,2024-09-22,1.0,1.0,1,Naive_ultimo,,
9,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
9,VITAMINA C+ZINC+D3,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,ENALAPRIL 10MG,2024-09-22,1.0,0.0,1,Naive_ultimo,,
10,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
10,VITAMINA C+ZINC+D3,2024-09-22,0.0,1.0,1,Naive_ultimo,,
11,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,METFORMINA 850MG,2024-09-22,0.0,1.0,1,Naive_ultimo,,
11,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
11,VITAMINA C+ZINC+D3,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,AMOXICILINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,AZITROMICINA 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,CETIRIZINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,DIMENHIDRINATO 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,ENALAPRIL 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,IBUPROFENO TABX800,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,LORATADINA 10MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,LOSARTAN 50MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,METFORMINA 850MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,PARACETAMOL 500MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
12,VITAMINA C+ZINC+D3,2024-09-22,1.0,1.0,1,Naive_ultimo,,
13,NAPROXENO TABX550MG,2024-09-22,0.0,0.0,1,Naive_ultimo,,
1,AMOXICILINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,AZITROMICINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,CETIRIZINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,DIMENHIDRINATO 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,ENALAPRIL 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,IBUPROFENO TABX800,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,LOPERAMIDA 2MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,LORATADINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,LOSARTAN 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,METFORMINA 850MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,NAPROXENO TABX550MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,PARACETAMOL 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
1,VITAMINA C+ZINC+D3,2024-09-29,1.0,1.0,1,Naive_ultimo,,
2,AZITROMICINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,CETIRIZINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,DIMENHIDRINATO 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,ENALAPRIL 10MG,2024-09-29,2.0,0.0,1,Naive_ultimo,,
2,IBUPROFENO TABX800,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,LORATADINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,LOSARTAN 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,METFORMINA 850MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,NAPROXENO TABX550MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,PARACETAMOL 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
2,VITAMINA C+ZINC+D3,2024-09-29,0.0,2.0,1,Naive_ultimo,,
3,AZITROMICINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,CETIRIZINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,DIMENHIDRINATO 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,ENALAPRIL 10MG,2024-09-29,1.0,0.0,1,Naive_ultimo,,
3,IBUPROFENO TABX800,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,LOPERAMIDA 2MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,LORATADINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,LOSARTAN 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,METFORMINA 850MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,NAPROXENO TABX550MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,PARACETAMOL 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
3,VITAMINA C+ZINC+D3,2024-09-29,1.0,0.0,1,Naive_ultimo,,
4,AMOXICILINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,AZITROMICINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,CETIRIZINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,DIMENHIDRINATO 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,ENALAPRIL 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,IBUPROFENO TABX800,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,LOPERAMIDA 2MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,LORATADINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,LOSARTAN 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,METFORMINA 850MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,NAPROXENO TABX550MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,PARACETAMOL 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
4,VITAMINA C+ZINC+D3,2024-09-29,2.0,1.0,1,Naive_ultimo,,
5,AMOXICILINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,AZITROMICINA 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,CETIRIZINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,DIMENHIDRINATO 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,ENALAPRIL 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,IBUPROFENO TABX800,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,LORATADINA 10MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,LOSARTAN 50MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,METFORMINA 850MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,NAPROXENO TABX550MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,PARACETAMOL 500MG,2024-09-29,0.0,0.0,1,Naive_ultimo,,
5,VITAMINA C+ZINC+D3,2024-09-29,1.0,3.0,1,Naive_ultimo,,
