sucursal,producto,semana,Modelo,y_real,y_pred
15,IBUPROFENO TABX800,2026-02-01,Regresión Lineal,0.0,0.06073663142559613
15,IBUPROFENO TABX800,2026-02-08,Regresión Lineal,0.0,0.05846108696971494
15,IBUPROFENO TABX800,2026-02-15,Regresión Lineal,0.0,0.05618554251383376
15,IBUPROFENO TABX800,2026-02-22,Regresión Lineal,0.0,0.053909998057952574
15,IBUPROFENO TABX800,2026-03-01,Regresión Lineal,0.0,0.0494100811993778
15,IBUPROFENO TABX800,2026-03-08,Regresión Lineal,0.0,0.047134536743496616
15,IBUPROFENO TABX800,2026-03-15,Regresión Lineal,0.0,0.04485899228761543
15,IBUPROFENO TABX800,2026-03-22,Regresión Lineal,0.0,0.04258344783173425
15,IBUPROFENO TABX800,2026-03-29,Regresión Lineal,0.0,0.04030790337585306
15,IBUPROFENO TABX800,2026-04-05,Regresión Lineal,0.0,0.060011002853993446
15,IBUPROFENO TABX800,2026-04-12,Regresión Lineal,0.0,0.05773545839811226
15,IBUPROFENO TABX800,2026-04-19,Regresión Lineal,0.0,0.05545991394223108
15,IBUPROFENO TABX800,2026-04-26,Regresión Lineal,0.0,0.05318436948634989
15,IBUPROFENO TABX800,2026-05-03,Regresión Lineal,0.0,0.048684452627775106
15,IBUPROFENO TABX800,2026-05-10,Regresión Lineal,0.0,0.04640890817189392
15,IBUPROFENO TABX800,2026-05-17,Regresión Lineal,0.0,0.04413336371601274
15,IBUPROFENO TABX800,2026-05-24,Regresión Lineal,0.0,0.04185781926013158
15,IBUPROFENO TABX800,2026-05-31,Regresión Lineal,0.0,0.039582274804250396
15,IBUPROFENO TABX800,2026-06-07,Regresión Lineal,0.0,0.03508235794567561
15,IBUPROFENO TABX800,2026-06-14,Regresión Lineal,0.0,0.032806813489794424
15,IBUPROFENO TABX800,2026-06-21,Regresión Lineal,0.0,0.03053126903391324
15,IBUPROFENO TABX800,2026-06-28,Regresión Lineal,0.0,0.028255724578032056
15,IBUPROFENO TABX800,2026-07-05,Regresión Lineal,0.0,0.04795882405617244
15,IBUPROFENO TABX800,2026-07-12,Regresión Lineal,0.0,0.045683279600291254
15,IBUPROFENO TABX800,2026-07-19,Regresión Lineal,0.0,0.04340773514441007
15,IBUPROFENO TABX800,2026-07-26,Regresión Lineal,0.0,0.041132190688528886
15,IBUPROFENO TABX800,2026-08-02,Regresión Lineal,0.0,0.03663227382995411
15,METFORMINA 850MG,2026-01-11,Regresión Lineal,0.0,0.15236205486163645
15,METFORMINA 850MG,2026-01-18,Regresión Lineal,0.0,0.15008651040575527
15,METFORMINA 850MG,2026-01-25,Regresión Lineal,0.0,0.14781096594987408
15,METFORMINA 850MG,2026-02-01,Regresión Lineal,0.0,0.14331104909129933
15,METFORMINA 850MG,2026-02-08,Regresión Lineal,0.0,0.14103550463541814
15,METFORMINA 850MG,2026-02-15,Regresión Lineal,0.0,0.13875996017953696
15,METFORMINA 850MG,2026-02-22,Regresión Lineal,0.0,0.13648441572365577
15,METFORMINA 850MG,2026-03-01,Regresión Lineal,0.0,0.13198449886508096
15,METFORMINA 850MG,2026-03-08,Regresión Lineal,0.0,0.12970895440919977
15,METFORMINA 850MG,2026-03-15,Regresión Lineal,0.0,0.1274334099533186
15,METFORMINA 850MG,2026-03-22,Regresión Lineal,0.0,0.1251578654974374
15,METFORMINA 850MG,2026-03-29,Regresión Lineal,0.0,0.12288232104155623
15,METFORMINA 850MG,2026-04-05,Regresión Lineal,0.0,0.14258542051969664
15,METFORMINA 850MG,2026-04-12,Regresión Lineal,0.0,0.14030987606381545
15,METFORMINA 850MG,2026-04-19,Regresión Lineal,0.0,0.13803433160793427
15,METFORMINA 850MG,2026-04-26,Regresión Lineal,0.0,0.13575878715205308
15,METFORMINA 850MG,2026-05-03,Regresión Lineal,0.0,0.1312588702934783
15,METFORMINA 850MG,2026-05-10,Regresión Lineal,0.0,0.1289833258375971
15,METFORMINA 850MG,2026-05-17,Regresión Lineal,0.0,0.12670778138171593
15,METFORMINA 850MG,2026-05-24,Regresión Lineal,0.0,0.12443223692583474
15,METFORMINA 850MG,2026-05-31,Regresión Lineal,0.0,0.12215669246995356
15,METFORMINA 850MG,2026-06-07,Regresión Lineal,0.0,0.11765677561137877
15,METFORMINA 850MG,2026-06-14,Regresión Lineal,0.0,0.11538123115549759
15,METFORMINA 850MG,2026-06-21,Regresión Lineal,0.0,0.1131056866996164
15,METFORMINA 850MG,2026-06-28,Regresión Lineal,0.0,0.11083014224373522
15,METFORMINA 850MG,2026-07-05,Regresión Lineal,0.0,0.1305332417218756
15,METFORMINA 850MG,2026-07-12,Regresión Lineal,0.0,0.12825769726599442
15,METFORMINA 850MG,2026-07-19,Regresión Lineal,0.0,0.12598215281011324
15,METFORMINA 850MG,2026-07-26,Regresión Lineal,0.0,0.12370660835423206
15,VITAMINA C+ZINC+D3,2026-01-11,Regresión Lineal,2.0,0.9565128585448501
15,VITAMINA C+ZINC+D3,2026-01-18,Regresión Lineal,1.0,1.0785232779109137
15,VITAMINA C+ZINC+D3,2026-01-25,Regresión Lineal,2.0,1.171573826554248
15,VITAMINA C+ZINC+D3,2026-02-01,Regresión Lineal,1.0,1.2478687100917172
15,VITAMINA C+ZINC+D3,2026-02-08,Regresión Lineal,0.0,1.1600728987465585
15,VITAMINA C+ZINC+D3,2026-02-15,Regresión Lineal,2.0,0.9654839819114049
15,VITAMINA C+ZINC+D3,2026-02-22,Regresión Lineal,0.0,1.0824056170595038
15,VITAMINA C+ZINC+D3,2026-03-01,Regresión Lineal,0.0,1.036186862140744
15,VITAMINA C+ZINC+D3,2026-03-08,Regresión Lineal,0.0,0.8932246592799715
15,VITAMINA C+ZINC+D3,2026-03-15,Regresión Lineal,0.0,0.8038299579664323
15,VITAMINA C+ZINC+D3,2026-03-22,Regresión Lineal,1.0,0.7453042827471945
15,VITAMINA C+ZINC+D3,2026-03-29,Regresión Lineal,0.0,0.7545173530835221
15,VITAMINA C+ZINC+D3,2026-04-05,Regresión Lineal,2.0,0.7431613618587958
15,VITAMINA C+ZINC+D3,2026-04-12,Regresión Lineal,0.0,0.9133086009496563
15,VITAMINA C+ZINC+D3,2026-04-19,Regresión Lineal,0.0,0.8454249808384575
15,VITAMINA C+ZINC+D3,2026-04-26,Regresión Lineal,3.0,0.7098276688841838
15,VITAMINA C+ZINC+D3,2026-05-03,Regresión Lineal,1.0,0.9732319129785336
15,VITAMINA C+ZINC+D3,2026-05-10,Regresión Lineal,2.0,1.073435685518372
15,VITAMINA C+ZINC+D3,2026-05-17,Regresión Lineal,1.0,1.1328127727580652
15,VITAMINA C+ZINC+D3,2026-05-24,Regresión Lineal,0.0,1.1461090554502402
15,VITAMINA C+ZINC+D3,2026-05-31,Regresión Lineal,4.0,1.021655191653812
15,VITAMINA C+ZINC+D3,2026-06-07,Regresión Lineal,0.0,1.1958626613117957
15,VITAMINA C+ZINC+D3,2026-06-14,Regresión Lineal,0.0,1.220860747685312
15,VITAMINA C+ZINC+D3,2026-06-21,Regresión Lineal,0.0,1.0417938747065667
15,VITAMINA C+ZINC+D3,2026-06-28,Regresión Lineal,0.0,0.8944481029570324
15,VITAMINA C+ZINC+D3,2026-07-05,Regresión Lineal,1.0,0.8090158318149581
15,VITAMINA C+ZINC+D3,2026-07-12,Regresión Lineal,1.0,0.8182289021512854
15,VITAMINA C+ZINC+D3,2026-07-19,Regresión Lineal,1.0,0.8765222501432355
15,VITAMINA C+ZINC+D3,2026-07-26,Regresión Lineal,1.0,1.0185600883476857
15,VITAMINA C+ZINC+D3,2026-08-02,Regresión Lineal,1.0,0.8637857500918966
16,AMOXICILINA 500MG,2026-01-11,Regresión Lineal,0.0,0.004928108491845121
16,AMOXICILINA 500MG,2026-01-18,Regresión Lineal,0.0,0.0026525640359639363
16,AMOXICILINA 500MG,2026-01-25,Regresión Lineal,0.0,0.00037701958008275194
16,AMOXICILINA 500MG,2026-02-01,Regresión Lineal,0.0,-0.004122897278492035
16,AMOXICILINA 500MG,2026-02-08,Regresión Lineal,0.0,-0.00639844173437322
16,AMOXICILINA 500MG,2026-02-15,Regresión Lineal,0.0,-0.008673986190254404
16,AMOXICILINA 500MG,2026-02-22,Regresión Lineal,0.0,-0.010949530646135588
16,AMOXICILINA 500MG,2026-03-01,Regresión Lineal,0.0,-0.015449447504710376
16,AMOXICILINA 500MG,2026-03-08,Regresión Lineal,0.0,-0.01772499196059156
16,AMOXICILINA 500MG,2026-03-15,Regresión Lineal,0.0,-0.020000536416472744
16,AMOXICILINA 500MG,2026-03-22,Regresión Lineal,0.0,-0.02227608087235393
16,AMOXICILINA 500MG,2026-03-29,Regresión Lineal,0.0,-0.024551625328235113
16,AMOXICILINA 500MG,2026-04-05,Regresión Lineal,0.0,-0.004848525850094737
16,AMOXICILINA 500MG,2026-04-12,Regresión Lineal,0.0,-0.007124070305975921
16,AMOXICILINA 500MG,2026-04-19,Regresión Lineal,0.0,-0.009399614761857106
16,AMOXICILINA 500MG,2026-04-26,Regresión Lineal,0.0,-0.01167515921773829
16,AMOXICILINA 500MG,2026-05-03,Regresión Lineal,0.0,-0.01617507607631305
16,AMOXICILINA 500MG,2026-05-10,Regresión Lineal,0.0,-0.018450620532194234
16,AMOXICILINA 500MG,2026-05-17,Regresión Lineal,0.0,-0.02072616498807542
16,AMOXICILINA 500MG,2026-05-24,Regresión Lineal,0.0,-0.023001709443956603
16,AMOXICILINA 500MG,2026-05-31,Regresión Lineal,0.0,-0.025277253899837787
16,AMOXICILINA 500MG,2026-06-07,Regresión Lineal,1.0,-0.029777170758412574
16,AMOXICILINA 500MG,2026-06-14,Regresión Lineal,0.0,0.05957526793640403
16,AMOXICILINA 500MG,2026-06-21,Regresión Lineal,0.0,0.07721191471448274
16,AMOXICILINA 500MG,2026-06-28,Regresión Lineal,0.0,0.020496796473619856
16,AMOXICILINA 500MG,2026-07-05,Regresión Lineal,0.0,0.03671000170217589
16,AMOXICILINA 500MG,2026-07-12,Regresión Lineal,0.0,0.009991837317865682
16,AMOXICILINA 500MG,2026-07-19,Regresión Lineal,0.0,0.007716292861984497
16,AZITROMICINA 500MG,2026-01-11,Regresión Lineal,0.0,0.0010829882211733227
16,AZITROMICINA 500MG,2026-01-18,Regresión Lineal,0.0,-0.0011925562347078617
16,AZITROMICINA 500MG,2026-01-25,Regresión Lineal,0.0,-0.003468100690589046
16,AZITROMICINA 500MG,2026-02-01,Regresión Lineal,0.0,-0.007968017549163833
16,AZITROMICINA 500MG,2026-02-08,Regresión Lineal,0.0,-0.010243562005045018
16,AZITROMICINA 500MG,2026-02-15,Regresión Lineal,0.0,-0.012519106460926202
16,AZITROMICINA 500MG,2026-02-22,Regresión Lineal,0.0,-0.014794650916807386
16,AZITROMICINA 500MG,2026-03-01,Regresión Lineal,0.0,-0.019294567775382174
16,AZITROMICINA 500MG,2026-03-08,Regresión Lineal,0.0,-0.021570112231263358
16,AZITROMICINA 500MG,2026-03-15,Regresión Lineal,1.0,-0.023845656687144542
16,AZITROMICINA 500MG,2026-03-22,Regresión Lineal,0.0,0.06550678200767207
16,AZITROMICINA 500MG,2026-03-29,Regresión Lineal,0.0,0.08314342878575078
16,AZITROMICINA 500MG,2026-04-05,Regresión Lineal,0.0,0.04840695447890948
16,AZITROMICINA 500MG,2026-04-12,Regresión Lineal,0.0,0.04264151577344392
16,AZITROMICINA 500MG,2026-04-19,Regresión Lineal,0.0,0.015923351389133734
16,AZITROMICINA 500MG,2026-04-26,Regresión Lineal,0.0,0.01364780693325255
16,AZITROMICINA 500MG,2026-05-03,Regresión Lineal,0.0,0.009147890074677756
16,AZITROMICINA 500MG,2026-05-10,Regresión Lineal,0.0,0.0286755411339605
16,AZITROMICINA 500MG,2026-05-17,Regresión Lineal,0.0,-0.024571285258747216
16,AZITROMICINA 500MG,2026-05-24,Regresión Lineal,0.0,-0.0268468297146284
16,AZITROMICINA 500MG,2026-05-31,Regresión Lineal,0.0,-0.029122374170509585
16,AZITROMICINA 500MG,2026-06-07,Regresión Lineal,0.0,-0.03362229102908437
16,AZITROMICINA 500MG,2026-06-14,Regresión Lineal,0.0,-0.03589783548496556
16,AZITROMICINA 500MG,2026-06-21,Regresión Lineal,0.0,-0.03817337994084674
16,AZITROMICINA 500MG,2026-06-28,Regresión Lineal,0.0,-0.040448924396727926
16,DIMENHIDRINATO 50MG,2026-01-11,Regresión Lineal,0.0,-0.006858135492064224
16,DIMENHIDRINATO 50MG,2026-01-18,Regresión Lineal,0.0,-0.009133679947945408
16,DIMENHIDRINATO 50MG,2026-01-25,Regresión Lineal,0.0,-0.011409224403826593
16,DIMENHIDRINATO 50MG,2026-02-01,Regresión Lineal,0.0,-0.01590914126240138
16,DIMENHIDRINATO 50MG,2026-02-08,Regresión Lineal,0.0,-0.018184685718282564
16,DIMENHIDRINATO 50MG,2026-02-15,Regresión Lineal,0.0,-0.02046023017416375
16,DIMENHIDRINATO 50MG,2026-02-22,Regresión Lineal,0.0,-0.022735774630044933
16,DIMENHIDRINATO 50MG,2026-03-01,Regresión Lineal,0.0,-0.02723569148861972
16,DIMENHIDRINATO 50MG,2026-03-08,Regresión Lineal,0.0,-0.029511235944500905
16,DIMENHIDRINATO 50MG,2026-03-15,Regresión Lineal,0.0,-0.03178678040038209
16,DIMENHIDRINATO 50MG,2026-03-22,Regresión Lineal,0.0,-0.034062324856263274
16,DIMENHIDRINATO 50MG,2026-03-29,Regresión Lineal,0.0,-0.03633786931214446
16,DIMENHIDRINATO 50MG,2026-04-05,Regresión Lineal,0.0,-0.01663476983400408
16,DIMENHIDRINATO 50MG,2026-04-12,Regresión Lineal,0.0,-0.018910314289885266
16,DIMENHIDRINATO 50MG,2026-04-19,Regresión Lineal,0.0,-0.02118585874576645
16,DIMENHIDRINATO 50MG,2026-04-26,Regresión Lineal,0.0,-0.023461403201647635
16,DIMENHIDRINATO 50MG,2026-05-03,Regresión Lineal,0.0,-0.027961320060222394
16,DIMENHIDRINATO 50MG,2026-05-10,Regresión Lineal,0.0,-0.03023686451610358
16,DIMENHIDRINATO 50MG,2026-05-17,Regresión Lineal,0.0,-0.03251240897198476
16,DIMENHIDRINATO 50MG,2026-05-24,Regresión Lineal,0.0,-0.03478795342786595
16,DIMENHIDRINATO 50MG,2026-05-31,Regresión Lineal,0.0,-0.03706349788374713
16,DIMENHIDRINATO 50MG,2026-06-07,Regresión Lineal,0.0,-0.04156341474232192
16,DIMENHIDRINATO 50MG,2026-06-14,Regresión Lineal,0.0,-0.043838959198203103
16,DIMENHIDRINATO 50MG,2026-06-21,Regresión Lineal,0.0,-0.04611450365408429
16,DIMENHIDRINATO 50MG,2026-06-28,Regresión Lineal,0.0,-0.04839004810996547
16,DIMENHIDRINATO 50MG,2026-07-05,Regresión Lineal,0.0,-0.028686948631825082
16,DIMENHIDRINATO 50MG,2026-07-12,Regresión Lineal,0.0,-0.030962493087706267
16,DIMENHIDRINATO 50MG,2026-07-19,Regresión Lineal,0.0,-0.03323803754358745
16,DIMENHIDRINATO 50MG,2026-07-26,Regresión Lineal,0.0,-0.035513581999468635
16,DIMENHIDRINATO 50MG,2026-08-02,Regresión Lineal,0.0,-0.04001349885804342
16,ENALAPRIL 10MG,2026-01-11,Regresión Lineal,0.0,0.13494635990819703
16,ENALAPRIL 10MG,2026-01-18,Regresión Lineal,0.0,0.10822819552388684
16,ENALAPRIL 10MG,2026-01-25,Regresión Lineal,0.0,0.10595265106800565
16,ENALAPRIL 10MG,2026-02-01,Regresión Lineal,0.0,0.10145273420943088
16,ENALAPRIL 10MG,2026-02-08,Regresión Lineal,0.0,0.1209803852687136
16,ENALAPRIL 10MG,2026-02-15,Regresión Lineal,1.0,0.06773355887600589
16,ENALAPRIL 10MG,2026-02-22,Regresión Lineal,0.0,0.1570859975708225
16,ENALAPRIL 10MG,2026-03-01,Regresión Lineal,0.0,0.1724982719462076
16,ENALAPRIL 10MG,2026-03-08,Regresión Lineal,0.0,0.11578315370534473
16,ENALAPRIL 10MG,2026-03-15,Regresión Lineal,0.0,0.11001771499987917
16,ENALAPRIL 10MG,2026-03-22,Regresión Lineal,0.0,0.08329955061556898
16,ENALAPRIL 10MG,2026-03-29,Regresión Lineal,0.0,0.0810240061596878
16,ENALAPRIL 10MG,2026-04-05,Regresión Lineal,0.0,0.10072710563782819
16,ENALAPRIL 10MG,2026-04-12,Regresión Lineal,0.0,0.12025475669711091
16,ENALAPRIL 10MG,2026-04-19,Regresión Lineal,1.0,0.06700793030440322
16,ENALAPRIL 10MG,2026-04-26,Regresión Lineal,0.0,0.15636036899921982
16,ENALAPRIL 10MG,2026-05-03,Regresión Lineal,0.0,0.17177264337460493
16,ENALAPRIL 10MG,2026-05-10,Regresión Lineal,0.0,0.11505752513374204
16,ENALAPRIL 10MG,2026-05-17,Regresión Lineal,0.0,0.1092920864282765
16,ENALAPRIL 10MG,2026-05-24,Regresión Lineal,1.0,0.0825739220439663
16,ENALAPRIL 10MG,2026-05-31,Regresión Lineal,0.0,0.17192636073878292
16,ENALAPRIL 10MG,2026-06-07,Regresión Lineal,1.0,0.18733863511416804
16,ENALAPRIL 10MG,2026-06-14,Regresión Lineal,0.0,0.24405469553916684
16,ENALAPRIL 10MG,2026-06-21,Regresión Lineal,0.0,0.20723016613083467
16,ENALAPRIL 10MG,2026-06-28,Regresión Lineal,0.0,0.12607242796154278
16,ENALAPRIL 10MG,2026-07-05,Regresión Lineal,2.0,0.1422856331900988
16,ENALAPRIL 10MG,2026-07-12,Regresión Lineal,1.0,0.2988234351071842
16,ENALAPRIL 10MG,2026-07-19,Regresión Lineal,0.0,0.44980345178508446
16,ENALAPRIL 10MG,2026-07-26,Regresión Lineal,0.0,0.3075896690563733
16,IBUPROFENO TABX800,2026-01-11,Regresión Lineal,0.0,-0.010254364743197256
16,IBUPROFENO TABX800,2026-01-18,Regresión Lineal,0.0,-0.01252990919907844
16,IBUPROFENO TABX800,2026-01-25,Regresión Lineal,0.0,-0.014805453654959624
16,IBUPROFENO TABX800,2026-02-01,Regresión Lineal,0.0,-0.01930537051353441
16,IBUPROFENO TABX800,2026-02-08,Regresión Lineal,0.0,-0.021580914969415596
16,IBUPROFENO TABX800,2026-02-15,Regresión Lineal,0.0,-0.02385645942529678
16,IBUPROFENO TABX800,2026-02-22,Regresión Lineal,0.0,-0.026132003881177965
16,IBUPROFENO TABX800,2026-03-01,Regresión Lineal,0.0,-0.030631920739752752
16,IBUPROFENO TABX800,2026-03-08,Regresión Lineal,0.0,-0.032907465195633936
16,IBUPROFENO TABX800,2026-03-15,Regresión Lineal,0.0,-0.03518300965151512
16,IBUPROFENO TABX800,2026-03-22,Regresión Lineal,0.0,-0.037458554107396305
16,IBUPROFENO TABX800,2026-03-29,Regresión Lineal,0.0,-0.03973409856327749
16,IBUPROFENO TABX800,2026-04-05,Regresión Lineal,0.0,-0.020030999085137086
16,IBUPROFENO TABX800,2026-04-12,Regresión Lineal,0.0,-0.02230654354101827
16,IBUPROFENO TABX800,2026-04-19,Regresión Lineal,0.0,-0.024582087996899454
16,IBUPROFENO TABX800,2026-04-26,Regresión Lineal,0.0,-0.02685763245278064
16,IBUPROFENO TABX800,2026-05-03,Regresión Lineal,0.0,-0.031357549311355426
16,IBUPROFENO TABX800,2026-05-10,Regresión Lineal,0.0,-0.03363309376723661
16,IBUPROFENO TABX800,2026-05-17,Regresión Lineal,0.0,-0.035908638223117795
16,IBUPROFENO TABX800,2026-05-24,Regresión Lineal,0.0,-0.03818418267899895
16,IBUPROFENO TABX800,2026-05-31,Regresión Lineal,0.0,-0.040459727134880136
16,IBUPROFENO TABX800,2026-06-07,Regresión Lineal,0.0,-0.04495964399345495
16,IBUPROFENO TABX800,2026-06-14,Regresión Lineal,0.0,-0.047235188449336135
16,IBUPROFENO TABX800,2026-06-21,Regresión Lineal,0.0,-0.04951073290521732
16,IBUPROFENO TABX800,2026-06-28,Regresión Lineal,0.0,-0.051786277361098504
16,IBUPROFENO TABX800,2026-07-05,Regresión Lineal,0.0,-0.032083177882958086
16,IBUPROFENO TABX800,2026-07-12,Regresión Lineal,0.0,-0.03435872233883927
16,IBUPROFENO TABX800,2026-07-19,Regresión Lineal,1.0,-0.036634266794720455
16,METFORMINA 850MG,2026-01-11,Regresión Lineal,0.0,0.10148813934416855
16,METFORMINA 850MG,2026-01-18,Regresión Lineal,0.0,0.09921259488828736
16,METFORMINA 850MG,2026-01-25,Regresión Lineal,0.0,0.09693705043240618
16,METFORMINA 850MG,2026-02-01,Regresión Lineal,0.0,0.1142403290889953
16,METFORMINA 850MG,2026-02-08,Regresión Lineal,0.0,0.06099350269628759
16,METFORMINA 850MG,2026-02-15,Regresión Lineal,0.0,0.058717958240406404
16,METFORMINA 850MG,2026-02-22,Regresión Lineal,0.0,0.05644241378452522
16,METFORMINA 850MG,2026-03-01,Regresión Lineal,0.0,0.05194249692595043
16,METFORMINA 850MG,2026-03-08,Regresión Lineal,0.0,0.04966695247006925
16,METFORMINA 850MG,2026-03-15,Regresión Lineal,0.0,0.04739140801418806
16,METFORMINA 850MG,2026-03-22,Regresión Lineal,0.0,0.04511586355830688
16,METFORMINA 850MG,2026-03-29,Regresión Lineal,1.0,0.042840319102425695
16,METFORMINA 850MG,2026-04-05,Regresión Lineal,0.0,0.1541714017312639
16,METFORMINA 850MG,2026-04-12,Regresión Lineal,0.0,0.1718080485093426
16,METFORMINA 850MG,2026-04-19,Regresión Lineal,0.0,0.1150929302684797
16,METFORMINA 850MG,2026-04-26,Regresión Lineal,2.0,0.10932749156301416
16,METFORMINA 850MG,2026-05-03,Regresión Lineal,0.0,0.263640921077406
16,METFORMINA 850MG,2026-05-10,Regresión Lineal,0.0,0.30118975908944456
16,METFORMINA 850MG,2026-05-17,Regresión Lineal,0.0,0.19003506706359996
16,METFORMINA 850MG,2026-05-24,Regresión Lineal,0.0,0.20258292962371396
16,METFORMINA 850MG,2026-05-31,Regresión Lineal,0.0,0.10045086337414824
16,METFORMINA 850MG,2026-06-07,Regresión Lineal,0.0,0.09595094651557345
16,METFORMINA 850MG,2026-06-14,Regresión Lineal,0.0,0.09367540205969227
16,METFORMINA 850MG,2026-06-21,Regresión Lineal,0.0,0.13500624863413893
16,METFORMINA 850MG,2026-06-28,Regresión Lineal,1.0,0.030788140304604687
16,METFORMINA 850MG,2026-07-05,Regresión Lineal,0.0,0.14211922293344287
16,METFORMINA 850MG,2026-07-12,Regresión Lineal,1.0,0.15975586971152156
16,METFORMINA 850MG,2026-07-19,Regresión Lineal,1.0,0.19466873462135648
16,PARACETAMOL 500MG,2026-01-11,Regresión Lineal,0.0,0.014818069054243724
16,PARACETAMOL 500MG,2026-01-18,Regresión Lineal,0.0,0.01254252459836254
16,PARACETAMOL 500MG,2026-01-25,Regresión Lineal,0.0,0.010266980142481355
16,PARACETAMOL 500MG,2026-02-01,Regresión Lineal,0.0,0.005767063283906582
16,PARACETAMOL 500MG,2026-02-08,Regresión Lineal,0.0,0.0034915188280253973
16,PARACETAMOL 500MG,2026-02-15,Regresión Lineal,0.0,0.0012159743721442129
16,PARACETAMOL 500MG,2026-02-22,Regresión Lineal,0.0,-0.0010595700837369715
16,PARACETAMOL 500MG,2026-03-01,Regresión Lineal,0.0,-0.005559486942311745
16,PARACETAMOL 500MG,2026-03-08,Regresión Lineal,0.0,-0.00783503139819293
16,PARACETAMOL 500MG,2026-03-15,Regresión Lineal,0.0,-0.010110575854074114
16,PARACETAMOL 500MG,2026-03-22,Regresión Lineal,0.0,-0.012386120309955298
16,PARACETAMOL 500MG,2026-03-29,Regresión Lineal,0.0,-0.014661664765836482
16,PARACETAMOL 500MG,2026-04-05,Regresión Lineal,0.0,0.005041434712303894
16,PARACETAMOL 500MG,2026-04-12,Regresión Lineal,0.0,0.0027658902564227095
16,PARACETAMOL 500MG,2026-04-19,Regresión Lineal,0.0,0.0004903458005415251
16,PARACETAMOL 500MG,2026-04-26,Regresión Lineal,0.0,-0.0017851986553396593
16,PARACETAMOL 500MG,2026-05-03,Regresión Lineal,0.0,-0.0062851155139144466
16,PARACETAMOL 500MG,2026-05-10,Regresión Lineal,0.0,-0.008560659969795631
16,PARACETAMOL 500MG,2026-05-17,Regresión Lineal,0.0,-0.010836204425676815
16,PARACETAMOL 500MG,2026-05-24,Regresión Lineal,0.0,-0.013111748881558
16,PARACETAMOL 500MG,2026-05-31,Regresión Lineal,0.0,-0.015387293337439184
16,PARACETAMOL 500MG,2026-06-07,Regresión Lineal,0.0,-0.019887210196013944
16,PARACETAMOL 500MG,2026-06-14,Regresión Lineal,0.0,-0.022162754651895128
16,PARACETAMOL 500MG,2026-06-21,Regresión Lineal,0.0,-0.024438299107776312
16,PARACETAMOL 500MG,2026-06-28,Regresión Lineal,0.0,-0.026713843563657497
16,PARACETAMOL 500MG,2026-07-05,Regresión Lineal,0.0,-0.007010744085517107
16,PARACETAMOL 500MG,2026-07-12,Regresión Lineal,0.0,-0.009286288541398291
16,PARACETAMOL 500MG,2026-07-19,Regresión Lineal,0.0,-0.011561832997279475
16,VITAMINA C+ZINC+D3,2026-01-11,Regresión Lineal,0.0,0.9186118572920359
16,VITAMINA C+ZINC+D3,2026-01-18,Regresión Lineal,5.0,0.9216333127530527
16,VITAMINA C+ZINC+D3,2026-01-25,Regresión Lineal,1.0,1.2324922639612947
16,VITAMINA C+ZINC+D3,2026-02-01,Regresión Lineal,1.0,1.3332977018092087
16,VITAMINA C+ZINC+D3,2026-02-08,Regresión Lineal,1.0,1.0970366030277896
16,VITAMINA C+ZINC+D3,2026-02-15,Regresión Lineal,1.0,1.1344121879236626
16,VITAMINA C+ZINC+D3,2026-02-22,Regresión Lineal,1.0,1.085337445690892
16,VITAMINA C+ZINC+D3,2026-03-01,Regresión Lineal,0.0,1.124443919862645
16,VITAMINA C+ZINC+D3,2026-03-08,Regresión Lineal,1.0,0.9067946328672492
16,VITAMINA C+ZINC+D3,2026-03-15,Regresión Lineal,0.0,1.0227909611748902
16,VITAMINA C+ZINC+D3,2026-03-22,Regresión Lineal,0.0,0.779441879605987
16,VITAMINA C+ZINC+D3,2026-03-29,Regresión Lineal,1.0,0.6691160550150324
16,VITAMINA C+ZINC+D3,2026-04-05,Regresión Lineal,1.0,0.7477891569726234
16,VITAMINA C+ZINC+D3,2026-04-12,Regresión Lineal,0.0,0.8034430805513084
16,VITAMINA C+ZINC+D3,2026-04-19,Regresión Lineal,1.0,0.7374720671227428
16,VITAMINA C+ZINC+D3,2026-04-26,Regresión Lineal,1.0,0.7179237558461666
16,VITAMINA C+ZINC+D3,2026-05-03,Regresión Lineal,0.0,0.8188346947094003
16,VITAMINA C+ZINC+D3,2026-05-10,Regresión Lineal,0.0,0.7066178658372417
16,VITAMINA C+ZINC+D3,2026-05-17,Regresión Lineal,2.0,0.6464128533467943
16,VITAMINA C+ZINC+D3,2026-05-24,Regresión Lineal,0.0,0.8212639565294595
16,VITAMINA C+ZINC+D3,2026-05-31,Regresión Lineal,1.0,0.8052020881914064
16,VITAMINA C+ZINC+D3,2026-06-07,Regresión Lineal,0.0,0.7324797249767394
16,VITAMINA C+ZINC+D3,2026-06-14,Regresión Lineal,0.0,0.7649397787708134
16,VITAMINA C+ZINC+D3,2026-06-21,Regresión Lineal,0.0,0.6301713342514299
16,VITAMINA C+ZINC+D3,2026-06-28,Regresión Lineal,2.0,0.5734346136091377
16,VITAMINA C+ZINC+D3,2026-07-05,Regresión Lineal,0.0,0.7519510594602445
16,VITAMINA C+ZINC+D3,2026-07-12,Regresión Lineal,1.0,0.8331062885026113
16,VITAMINA C+ZINC+D3,2026-07-19,Regresión Lineal,1.0,0.7116370157538112
16,VITAMINA C+ZINC+D3,2026-07-26,Regresión Lineal,3.0,0.8357250526985831
