sucursal,producto,Modelo,MAE,RMSE,R2,Observaciones,Series,Varianza_y_real,SST,Porcentaje_ceros_test,R2_estado,Advertencias,clasificacion_demanda,grupo_demanda,porcentaje_ceros
2,IBUPROFENO TABX800,XGBoost,0.03681054711341858,0.03681054711341858,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
2,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.2871726371873192,0.339989412417633,-0.09462879314476624,25,1,0.1056,2.64,88.0,definido,una_sola_serie,intermitente,mayor_intermitencia,83.65384615384616
2,METFORMINA 850MG,Random Forest,0.2728456746038639,0.3448148070787183,-0.12592093921149372,25,1,0.1056,2.64,88.0,definido,una_sola_serie,intermitente,mayor_intermitencia,83.65384615384616
2,METFORMINA 850MG,Regresión Lineal,0.25759426885475034,0.3338886855001945,-0.05569748394931606,25,1,0.1056,2.64,88.0,definido,una_sola_serie,intermitente,mayor_intermitencia,83.65384615384616
2,METFORMINA 850MG,XGBoost,0.20127654999494551,0.3261674621002748,-0.007435732319452715,25,1,0.1056,2.64,88.0,definido,una_sola_serie,intermitente,mayor_intermitencia,83.65384615384616
2,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),0.4146290439937912,0.43366795340466074,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
2,PARACETAMOL 500MG,Random Forest,0.043331823148003934,0.0758628322466186,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
2,PARACETAMOL 500MG,Regresión Lineal,0.10145088812738677,0.11080675122683814,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
2,PARACETAMOL 500MG,XGBoost,0.05809493887203711,0.07064943419736178,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
2,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),1.2313625065484473,1.675183849040482,0.0013196152430823282,28,1,2.8099489795918373,78.67857142857144,32.142857142857146,definido,una_sola_serie,intermitente,mayor_intermitencia,30.76923076923077
2,VITAMINA C+ZINC+D3,Random Forest,1.1910619399325029,1.7034826889575188,-0.03270674757925729,28,1,2.8099489795918373,78.67857142857144,32.142857142857146,definido,una_sola_serie,intermitente,mayor_intermitencia,30.76923076923077
2,VITAMINA C+ZINC+D3,Regresión Lineal,1.0950603775683965,1.688956941651092,-0.015169873712712167,28,1,2.8099489795918373,78.67857142857144,32.142857142857146,definido,una_sola_serie,intermitente,mayor_intermitencia,30.76923076923077
2,VITAMINA C+ZINC+D3,XGBoost,1.1357771179505758,1.719925467091852,-0.0527392610455204,28,1,2.8099489795918373,78.67857142857144,32.142857142857146,definido,una_sola_serie,intermitente,mayor_intermitencia,30.76923076923077
3,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.5582077875989433,0.5610675096878179,-1.266536603076485,6,1,0.13888888888888892,0.8333333333333335,83.33333333333334,definido,una_sola_serie,lumpy,mayor_intermitencia,97.10144927536231
3,AMOXICILINA 500MG,Random Forest,0.1966432554025267,0.2576808526028997,0.5219241630532674,6,1,0.13888888888888892,0.8333333333333335,83.33333333333334,definido,una_sola_serie,lumpy,mayor_intermitencia,97.10144927536231
3,AMOXICILINA 500MG,Regresión Lineal,0.3312869593165599,0.3578897382747787,0.07778753371079483,6,1,0.13888888888888892,0.8333333333333335,83.33333333333334,definido,una_sola_serie,lumpy,mayor_intermitencia,97.10144927536231
3,AMOXICILINA 500MG,XGBoost,0.2850244442621867,0.3391343547659328,0.17191280380596008,6,1,0.13888888888888892,0.8333333333333335,83.33333333333334,definido,una_sola_serie,lumpy,mayor_intermitencia,97.10144927536231
3,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895672e-06,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,AZITROMICINA 500MG,Random Forest,0.013531403294310117,0.013668329630661601,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,AZITROMICINA 500MG,Regresión Lineal,0.043779439561772764,0.04477247848287705,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,AZITROMICINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),0.05138902699101033,0.18314870285370605,-0.0075014009726026565,29,1,0.03329369797859692,0.9655172413793107,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
3,DIMENHIDRINATO 50MG,Random Forest,0.07262220131786268,0.19560082154974875,-0.1491568589206329,29,1,0.03329369797859692,0.9655172413793107,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
3,DIMENHIDRINATO 50MG,Regresión Lineal,0.08110015039749509,0.18909740267459785,-0.0740118962233085,29,1,0.03329369797859692,0.9655172413793107,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
3,DIMENHIDRINATO 50MG,XGBoost,0.07578228343406627,0.1871665336406226,-0.05219045771264064,29,1,0.03329369797859692,0.9655172413793107,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
3,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.6065356140239437,0.8709973137940344,-0.49730852757188937,30,1,0.5066666666666665,15.199999999999996,53.333333333333336,definido,una_sola_serie,intermitente,mayor_intermitencia,90.19607843137256
3,ENALAPRIL 10MG,Random Forest,0.6162050198989927,0.8096087335833769,-0.293683489791736,30,1,0.5066666666666665,15.199999999999996,53.333333333333336,definido,una_sola_serie,intermitente,mayor_intermitencia,90.19607843137256
3,ENALAPRIL 10MG,Regresión Lineal,0.6451856304184507,0.7694139319684011,-0.16841670797449138,30,1,0.5066666666666665,15.199999999999996,53.333333333333336,definido,una_sola_serie,intermitente,mayor_intermitencia,90.19607843137256
3,ENALAPRIL 10MG,XGBoost,0.6307146482169628,0.7784206898904351,-0.19593178378191012,30,1,0.5066666666666665,15.199999999999996,53.333333333333336,definido,una_sola_serie,intermitente,mayor_intermitencia,90.19607843137256
3,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),0.06667149122483255,0.3651492525406999,-0.034487749723522754,30,1,0.1288888888888889,3.8666666666666667,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,IBUPROFENO TABX800,Random Forest,0.07329037603002814,0.36395351084761746,-0.027723640107552683,30,1,0.1288888888888889,3.8666666666666667,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,IBUPROFENO TABX800,Regresión Lineal,0.09436954122084143,0.36327282378945996,-0.023883017703200116,30,1,0.1288888888888889,3.8666666666666667,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,IBUPROFENO TABX800,XGBoost,0.09361989920337994,0.3609942342927083,-0.011078909252766334,30,1,0.1288888888888889,3.8666666666666667,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LOPERAMIDA 2MG,ARIMA (Optimizado ADF/AIC),4.824558165895649e-06,4.824558165895649e-06,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LOPERAMIDA 2MG,Random Forest,0.0073233237665293075,0.007346677832855874,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LOPERAMIDA 2MG,Regresión Lineal,0.026152498174182193,0.028237779751931116,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LOPERAMIDA 2MG,XGBoost,0.028878463432192802,0.028878463432192802,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LORATADINA 10MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,2,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LORATADINA 10MG,Random Forest,0.009075098401702432,0.009138985871961625,,2,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LORATADINA 10MG,Regresión Lineal,0.04719608836547223,0.04720980070540583,,2,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LORATADINA 10MG,XGBoost,0.028878463432192802,0.028878463432192802,,2,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
3,LOSARTAN 50MG,ARIMA (Optimizado ADF/AIC),0.3543893419587818,0.4339186289952852,0.15271580534883422,3,1,0.22222222222222224,0.6666666666666667,66.66666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,81.73076923076923
3,LOSARTAN 50MG,Random Forest,0.4551694716921603,0.568514677223549,-0.4544402219836825,3,1,0.22222222222222224,0.6666666666666667,66.66666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,81.73076923076923
3,LOSARTAN 50MG,Regresión Lineal,0.45032858801510817,0.5299725581765032,-0.26391910589066203,3,1,0.22222222222222224,0.6666666666666667,66.66666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,81.73076923076923
3,LOSARTAN 50MG,XGBoost,0.4134780367215474,0.5398044860851279,-0.31124997438933066,3,1,0.22222222222222224,0.6666666666666667,66.66666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,81.73076923076923
3,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.7800473834745502,1.5111866532695557,-0.11098194103677628,24,1,2.0555555555555554,49.33333333333333,79.16666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,92.23300970873787
3,METFORMINA 850MG,Random Forest,0.7791896977563914,1.504170109568642,-0.10068916036095499,24,1,2.0555555555555554,49.33333333333333,79.16666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,92.23300970873787
3,METFORMINA 850MG,Regresión Lineal,0.9470799593879287,1.5203440840889895,-0.124487308444297,24,1,2.0555555555555554,49.33333333333333,79.16666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,92.23300970873787
3,METFORMINA 850MG,XGBoost,0.9008102597047886,1.5351661569815602,-0.14651979274993465,24,1,2.0555555555555554,49.33333333333333,79.16666666666666,definido,una_sola_serie,intermitente,mayor_intermitencia,92.23300970873787
3,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),0.09317167536680798,0.1344886344686644,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
3,PARACETAMOL 500MG,Random Forest,0.03205247858664883,0.05540932434940411,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
3,PARACETAMOL 500MG,Regresión Lineal,0.06624571346538434,0.0706082695034743,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
3,PARACETAMOL 500MG,XGBoost,0.03802874675867232,0.04188179677246721,,22,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
3,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),1.2433685293119092,1.6997871375708522,-0.16040180481191668,29,1,2.4898929845422106,72.20689655172411,27.586206896551722,definido,una_sola_serie,intermitente,mayor_intermitencia,38.46153846153847
3,VITAMINA C+ZINC+D3,Random Forest,1.151594462290143,1.5626433664319284,0.019293477344903942,29,1,2.4898929845422106,72.20689655172411,27.586206896551722,definido,una_sola_serie,intermitente,mayor_intermitencia,38.46153846153847
3,VITAMINA C+ZINC+D3,Regresión Lineal,1.2166239206828044,1.5960486842416088,-0.023084694114967386,29,1,2.4898929845422106,72.20689655172411,27.586206896551722,definido,una_sola_serie,intermitente,mayor_intermitencia,38.46153846153847
3,VITAMINA C+ZINC+D3,XGBoost,1.1752983701640163,1.5840292783919503,-0.007733573442816999,29,1,2.4898929845422106,72.20689655172411,27.586206896551722,definido,una_sola_serie,intermitente,mayor_intermitencia,38.46153846153847
4,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.012652162335170893,0.012652162335170893,,18,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.73417721518987
4,AMOXICILINA 500MG,Random Forest,0.007499055375753655,0.007528747875965489,,18,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.73417721518987
4,AMOXICILINA 500MG,Regresión Lineal,0.044991788166846194,0.04574776137665287,,18,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.73417721518987
4,AMOXICILINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,18,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.73417721518987
4,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.8245581658956705e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,AZITROMICINA 500MG,Random Forest,0.01285123488880738,0.01300610286556401,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,AZITROMICINA 500MG,Regresión Lineal,0.034990829787620255,0.03656085552451709,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,AZITROMICINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),0.07515907149765186,0.2558440185918467,-0.05197402971969045,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.01960784313727
4,DIMENHIDRINATO 50MG,Random Forest,0.09526856698959835,0.2589362280421483,-0.07755666381117621,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.01960784313727
4,DIMENHIDRINATO 50MG,Regresión Lineal,0.12045128278369194,0.2599344034290334,-0.0858804406679774,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.01960784313727
4,DIMENHIDRINATO 50MG,XGBoost,0.11874949422975381,0.2583632601201724,-0.07279315646306239,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.01960784313727
4,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.3217248958368881,0.43648481861411165,-0.0404316647829841,29,1,0.18311533888228296,5.3103448275862055,75.86206896551724,definido,una_sola_serie,intermitente,mayor_intermitencia,86.40776699029125
4,ENALAPRIL 10MG,Random Forest,0.32831862272646434,0.449770788178622,-0.10473411530458909,29,1,0.18311533888228296,5.3103448275862055,75.86206896551724,definido,una_sola_serie,intermitente,mayor_intermitencia,86.40776699029125
4,ENALAPRIL 10MG,Regresión Lineal,0.355564339043771,0.43862491289016686,-0.05065919317434653,29,1,0.18311533888228296,5.3103448275862055,75.86206896551724,definido,una_sola_serie,intermitente,mayor_intermitencia,86.40776699029125
4,ENALAPRIL 10MG,XGBoost,0.32071494028486053,0.44347327536399667,-0.07401459190975279,29,1,0.18311533888228296,5.3103448275862055,75.86206896551724,definido,una_sola_serie,intermitente,mayor_intermitencia,86.40776699029125
4,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,IBUPROFENO TABX800,Random Forest,0.007098891858645746,0.007124554176782891,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,IBUPROFENO TABX800,Regresión Lineal,0.024315871019620183,0.026545821290944693,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,IBUPROFENO TABX800,XGBoost,0.028878463432192802,0.028878463432192802,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,LOPERAMIDA 2MG,ARIMA (Optimizado ADF/AIC),4.824558165895703e-06,4.824558165895703e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,LOPERAMIDA 2MG,Random Forest,0.007314373909911578,0.0073362801524477555,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,LOPERAMIDA 2MG,Regresión Lineal,0.020285035005765152,0.022887128099512984,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,LOPERAMIDA 2MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
4,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.1624065331957836,0.2079391589893364,-0.3418904985197688,30,1,0.03222222222222221,0.9666666666666662,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,88.29787234042553
4,METFORMINA 850MG,Random Forest,0.15031485763145752,0.21936015672121273,-0.4933445007268804,30,1,0.03222222222222221,0.9666666666666662,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,88.29787234042553
4,METFORMINA 850MG,Regresión Lineal,0.14671914301810943,0.20294542201222732,-0.2782124097982397,30,1,0.03222222222222221,0.9666666666666662,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,88.29787234042553
4,METFORMINA 850MG,XGBoost,0.11138253584504128,0.1890719468544511,-0.10942693029652295,30,1,0.03222222222222221,0.9666666666666662,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,88.29787234042553
4,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),1.1254125807704518,1.2599467237498108,-0.05122731729488872,29,1,1.5101070154577885,43.793103448275865,37.93103448275862,definido,una_sola_serie,lumpy,mayor_intermitencia,39.42307692307692
4,VITAMINA C+ZINC+D3,Random Forest,1.0307145171112029,1.191080798287808,0.060547727063004486,29,1,1.5101070154577885,43.793103448275865,37.93103448275862,definido,una_sola_serie,lumpy,mayor_intermitencia,39.42307692307692
4,VITAMINA C+ZINC+D3,Regresión Lineal,1.0757194725536192,1.280523947227126,-0.08584462070395205,29,1,1.5101070154577885,43.793103448275865,37.93103448275862,definido,una_sola_serie,lumpy,mayor_intermitencia,39.42307692307692
4,VITAMINA C+ZINC+D3,XGBoost,1.0764835374108677,1.2694834291910977,-0.06720130460571139,29,1,1.5101070154577885,43.793103448275865,37.93103448275862,definido,una_sola_serie,lumpy,mayor_intermitencia,39.42307692307692
5,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.044963392253780106,0.04502725910257022,,12,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.34883720930233
5,AMOXICILINA 500MG,Random Forest,0.008740461176261285,0.008772209179779422,,12,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.34883720930233
5,AMOXICILINA 500MG,Regresión Lineal,0.10370716361290476,0.10414506480556987,,12,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.34883720930233
5,AMOXICILINA 500MG,XGBoost,0.03941896930336952,0.03941896930336952,,12,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.34883720930233
5,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),0.11450642275955673,0.2941038137207815,-0.04661434426580868,11,1,0.08264462809917353,0.9090909090909088,90.9090909090909,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
5,AZITROMICINA 500MG,Random Forest,0.1201797202044932,0.2977206952718155,-0.07251510995691213,11,1,0.08264462809917353,0.9090909090909088,90.9090909090909,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
5,AZITROMICINA 500MG,Regresión Lineal,0.20259464361179946,0.30148984342928875,-0.09984312086130642,11,1,0.08264462809917353,0.9090909090909088,90.9090909090909,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
5,AZITROMICINA 500MG,XGBoost,0.15265575085173955,0.30092388477425014,-0.09571773157427721,11,1,0.08264462809917353,0.9090909090909088,90.9090909090909,definido,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
5,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),0.038456551630191606,0.03845655163019161,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
5,DIMENHIDRINATO 50MG,Random Forest,0.01202739766306898,0.01696302114586722,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
5,DIMENHIDRINATO 50MG,Regresión Lineal,0.089043210911318,0.0911527388469496,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
5,DIMENHIDRINATO 50MG,XGBoost,0.04306704190870126,0.044462551250578186,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
5,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.5926935794727309,0.7797070170800064,-0.3525928315314204,29,1,0.44946492271105837,13.034482758620692,51.724137931034484,definido,una_sola_serie,intermitente,mayor_intermitencia,82.17821782178217
5,ENALAPRIL 10MG,Random Forest,0.5783046995462062,0.7061225101863985,-0.10933907007571908,29,1,0.44946492271105837,13.034482758620692,51.724137931034484,definido,una_sola_serie,intermitente,mayor_intermitencia,82.17821782178217
5,ENALAPRIL 10MG,Regresión Lineal,0.625305477145443,0.7148939646320811,-0.13707066968587966,29,1,0.44946492271105837,13.034482758620692,51.724137931034484,definido,una_sola_serie,intermitente,mayor_intermitencia,82.17821782178217
5,ENALAPRIL 10MG,XGBoost,0.6410427335007437,0.747091366472377,-0.2417999306619334,29,1,0.44946492271105837,13.034482758620692,51.724137931034484,definido,una_sola_serie,intermitente,mayor_intermitencia,82.17821782178217
5,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
5,IBUPROFENO TABX800,Random Forest,0.007746709470088619,0.007766269771777859,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
5,IBUPROFENO TABX800,Regresión Lineal,0.08240076111619629,0.0830744260530215,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
5,IBUPROFENO TABX800,XGBoost,0.03941896930336952,0.03941896930336952,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
5,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.3936453536744433,0.49844468454731283,-0.006210769391554294,27,1,0.2469135802469136,6.666666666666667,81.48148148148148,definido,una_sola_serie,intermitente,mayor_intermitencia,80.3921568627451
5,METFORMINA 850MG,Random Forest,0.3187069262565189,0.444642287025234,0.1992876081853261,27,1,0.2469135802469136,6.666666666666667,81.48148148148148,definido,una_sola_serie,intermitente,mayor_intermitencia,80.3921568627451
5,METFORMINA 850MG,Regresión Lineal,0.3645382182133173,0.49640284953653535,0.0020160544366318867,27,1,0.2469135802469136,6.666666666666667,81.48148148148148,definido,una_sola_serie,intermitente,mayor_intermitencia,80.3921568627451
5,METFORMINA 850MG,XGBoost,0.30017078419526416,0.49862021229401476,-0.006919570237919892,27,1,0.2469135802469136,6.666666666666667,81.48148148148148,definido,una_sola_serie,intermitente,mayor_intermitencia,80.3921568627451
5,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),0.23661751480557272,0.26425452606434807,-0.6791050206620868,23,1,0.04158790170132326,0.956521739130435,95.65217391304348,definido,una_sola_serie,lumpy,mayor_intermitencia,92.3076923076923
5,PARACETAMOL 500MG,Random Forest,0.16525231523929165,0.26117058943322896,-0.6401423008732825,23,1,0.04158790170132326,0.956521739130435,95.65217391304348,definido,una_sola_serie,lumpy,mayor_intermitencia,92.3076923076923
5,PARACETAMOL 500MG,Regresión Lineal,0.17989089285062893,0.23775681709641516,-0.3592487661867192,23,1,0.04158790170132326,0.956521739130435,95.65217391304348,definido,una_sola_serie,lumpy,mayor_intermitencia,92.3076923076923
5,PARACETAMOL 500MG,XGBoost,0.11960831365507582,0.21952314696147568,-0.1587603625199563,23,1,0.04158790170132326,0.956521739130435,95.65217391304348,definido,una_sola_serie,lumpy,mayor_intermitencia,92.3076923076923
5,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),1.1448940727836274,1.4162017291025486,-0.0004345141450021739,29,1,2.004756242568371,58.13793103448277,17.24137931034483,definido,una_sola_serie,intermitente,mayor_intermitencia,26.923076923076923
5,VITAMINA C+ZINC+D3,Random Forest,1.2144978053436732,1.46615398532341,-0.0722538047447463,29,1,2.004756242568371,58.13793103448277,17.24137931034483,definido,una_sola_serie,intermitente,mayor_intermitencia,26.923076923076923
5,VITAMINA C+ZINC+D3,Regresión Lineal,1.209478024761924,1.5354093110907114,-0.17594433803273302,29,1,2.004756242568371,58.13793103448277,17.24137931034483,definido,una_sola_serie,intermitente,mayor_intermitencia,26.923076923076923
5,VITAMINA C+ZINC+D3,XGBoost,1.1571903968679493,1.4385192458078984,-0.03221408000636283,29,1,2.004756242568371,58.13793103448277,17.24137931034483,definido,una_sola_serie,intermitente,mayor_intermitencia,26.923076923076923
6,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.013693672232418677,0.013693672232418677,,21,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.63013698630137
6,AMOXICILINA 500MG,Random Forest,0.0074334682731280145,0.007460879901554228,,21,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.63013698630137
6,AMOXICILINA 500MG,Regresión Lineal,0.03347167158906953,0.03462130110146284,,21,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.63013698630137
6,AMOXICILINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,21,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.63013698630137
