sucursal,producto,semana,Modelo,y_real,y_pred,error,error_absoluto
1,AMOXICILINA 500MG,2026-01-11,Regresión Lineal,0.0,0.09111098014897204,-0.09111098014897204,0.09111098014897204
1,AMOXICILINA 500MG,2026-01-18,Regresión Lineal,0.0,0.08883543569309085,-0.08883543569309085,0.08883543569309085
1,AMOXICILINA 500MG,2026-01-25,Regresión Lineal,0.0,0.08655989123720967,-0.08655989123720967,0.08655989123720967
1,AMOXICILINA 500MG,2026-02-01,Regresión Lineal,0.0,0.08205997437863488,-0.08205997437863488,0.08205997437863488
1,AMOXICILINA 500MG,2026-02-08,Regresión Lineal,3.0,0.0797844299227537,2.9202155700772465,2.9202155700772465
1,AMOXICILINA 500MG,2026-02-15,Regresión Lineal,0.0,0.3523928349189659,-0.3523928349189659,0.3523928349189659
1,AMOXICILINA 500MG,2026-02-22,Regresión Lineal,1.0,0.40985386416496444,0.5901461358350355,0.5901461358350355
1,AMOXICILINA 500MG,2026-03-01,Regresión Lineal,0.0,0.33366320910214226,-0.33366320910214226,0.33366320910214226
1,AMOXICILINA 500MG,2026-03-08,Regresión Lineal,0.0,0.3408301731314679,-0.3408301731314679,0.3408301731314679
1,AMOXICILINA 500MG,2026-03-15,Regresión Lineal,0.0,0.210787195105318,-0.210787195105318,0.210787195105318
1,AMOXICILINA 500MG,2026-03-22,Regresión Lineal,0.0,0.20502175639985246,-0.20502175639985246,0.20502175639985246
1,AMOXICILINA 500MG,2026-03-29,Regresión Lineal,0.0,0.17830359201554224,-0.17830359201554224,0.17830359201554224
1,AMOXICILINA 500MG,2026-04-05,Regresión Lineal,0.0,0.2634162780391744,-0.2634162780391744,0.2634162780391744
1,AMOXICILINA 500MG,2026-04-12,Regresión Lineal,0.0,0.10822688777281363,-0.10822688777281363,0.10822688777281363
1,AMOXICILINA 500MG,2026-04-19,Regresión Lineal,0.0,0.12775453883209636,-0.12775453883209636,0.12775453883209636
1,AMOXICILINA 500MG,2026-04-26,Regresión Lineal,0.0,0.07450771243938864,-0.07450771243938864,0.07450771243938864
1,AMOXICILINA 500MG,2026-05-03,Regresión Lineal,0.0,0.07000779558081387,-0.07000779558081387,0.07000779558081387
1,AMOXICILINA 500MG,2026-05-10,Regresión Lineal,0.0,0.06773225112493268,-0.06773225112493268,0.06773225112493268
1,AMOXICILINA 500MG,2026-05-17,Regresión Lineal,0.0,0.0654567066690515,-0.0654567066690515,0.0654567066690515
1,AMOXICILINA 500MG,2026-05-24,Regresión Lineal,0.0,0.06318116221317031,-0.06318116221317031,0.06318116221317031
1,AZITROMICINA 500MG,2026-01-11,Regresión Lineal,0.0,0.08726585987830024,-0.08726585987830024,0.08726585987830024
1,AZITROMICINA 500MG,2026-01-18,Regresión Lineal,0.0,0.08499031542241905,-0.08499031542241905,0.08499031542241905
1,AZITROMICINA 500MG,2026-01-25,Regresión Lineal,0.0,0.08271477096653787,-0.08271477096653787,0.08271477096653787
1,AZITROMICINA 500MG,2026-02-01,Regresión Lineal,0.0,0.07821485410796308,-0.07821485410796308,0.07821485410796308
1,AZITROMICINA 500MG,2026-02-08,Regresión Lineal,0.0,0.0759393096520819,-0.0759393096520819,0.0759393096520819
1,AZITROMICINA 500MG,2026-02-15,Regresión Lineal,0.0,0.07366376519620071,-0.07366376519620071,0.07366376519620071
1,AZITROMICINA 500MG,2026-02-22,Regresión Lineal,0.0,0.07138822074031953,-0.07138822074031953,0.07138822074031953
1,AZITROMICINA 500MG,2026-03-01,Regresión Lineal,0.0,0.06688830388174476,-0.06688830388174476,0.06688830388174476
1,AZITROMICINA 500MG,2026-03-08,Regresión Lineal,0.0,0.06461275942586357,-0.06461275942586357,0.06461275942586357
1,AZITROMICINA 500MG,2026-03-15,Regresión Lineal,0.0,0.06233721496998239,-0.06233721496998239,0.06233721496998239
1,AZITROMICINA 500MG,2026-03-22,Regresión Lineal,0.0,0.060061670514101204,-0.060061670514101204,0.060061670514101204
1,AZITROMICINA 500MG,2026-03-29,Regresión Lineal,0.0,0.05778612605822002,-0.05778612605822002,0.05778612605822002
1,AZITROMICINA 500MG,2026-04-05,Regresión Lineal,0.0,0.0774892255363604,-0.0774892255363604,0.0774892255363604
1,AZITROMICINA 500MG,2026-04-12,Regresión Lineal,0.0,0.07521368108047921,-0.07521368108047921,0.07521368108047921
1,AZITROMICINA 500MG,2026-04-19,Regresión Lineal,0.0,0.07293813662459803,-0.07293813662459803,0.07293813662459803
1,AZITROMICINA 500MG,2026-04-26,Regresión Lineal,0.0,0.07066259216871684,-0.07066259216871684,0.07066259216871684
1,DIMENHIDRINATO 50MG,2026-01-11,Regresión Lineal,0.0,0.07932473616506268,-0.07932473616506268,0.07932473616506268
1,DIMENHIDRINATO 50MG,2026-01-18,Regresión Lineal,0.0,0.0770491917091815,-0.0770491917091815,0.0770491917091815
1,DIMENHIDRINATO 50MG,2026-01-25,Regresión Lineal,0.0,0.07477364725330031,-0.07477364725330031,0.07477364725330031
1,DIMENHIDRINATO 50MG,2026-02-01,Regresión Lineal,0.0,0.07027373039472554,-0.07027373039472554,0.07027373039472554
1,DIMENHIDRINATO 50MG,2026-02-08,Regresión Lineal,0.0,0.06799818593884435,-0.06799818593884435,0.06799818593884435
1,DIMENHIDRINATO 50MG,2026-02-15,Regresión Lineal,0.0,0.06572264148296317,-0.06572264148296317,0.06572264148296317
1,DIMENHIDRINATO 50MG,2026-02-22,Regresión Lineal,0.0,0.06344709702708198,-0.06344709702708198,0.06344709702708198
1,DIMENHIDRINATO 50MG,2026-03-01,Regresión Lineal,0.0,0.058947180168507196,-0.058947180168507196,0.058947180168507196
1,DIMENHIDRINATO 50MG,2026-03-08,Regresión Lineal,0.0,0.05667163571262601,-0.05667163571262601,0.05667163571262601
1,DIMENHIDRINATO 50MG,2026-03-15,Regresión Lineal,0.0,0.05439609125674483,-0.05439609125674483,0.05439609125674483
1,DIMENHIDRINATO 50MG,2026-03-22,Regresión Lineal,0.0,0.05212054680086364,-0.05212054680086364,0.05212054680086364
1,DIMENHIDRINATO 50MG,2026-03-29,Regresión Lineal,0.0,0.04984500234498246,-0.04984500234498246,0.04984500234498246
1,DIMENHIDRINATO 50MG,2026-04-05,Regresión Lineal,0.0,0.06954810182312285,-0.06954810182312285,0.06954810182312285
1,DIMENHIDRINATO 50MG,2026-04-12,Regresión Lineal,0.0,0.06727255736724166,-0.06727255736724166,0.06727255736724166
1,DIMENHIDRINATO 50MG,2026-04-19,Regresión Lineal,0.0,0.06499701291136048,-0.06499701291136048,0.06499701291136048
1,DIMENHIDRINATO 50MG,2026-04-26,Regresión Lineal,0.0,0.0627214684554793,-0.0627214684554793,0.0627214684554793
1,DIMENHIDRINATO 50MG,2026-05-03,Regresión Lineal,0.0,0.058221551596904515,-0.058221551596904515,0.058221551596904515
1,DIMENHIDRINATO 50MG,2026-05-10,Regresión Lineal,0.0,0.05594600714102333,-0.05594600714102333,0.05594600714102333
1,DIMENHIDRINATO 50MG,2026-05-17,Regresión Lineal,0.0,0.053670462685142147,-0.053670462685142147,0.053670462685142147
1,DIMENHIDRINATO 50MG,2026-05-24,Regresión Lineal,0.0,0.05139491822926096,-0.05139491822926096,0.05139491822926096
1,DIMENHIDRINATO 50MG,2026-05-31,Regresión Lineal,0.0,0.04911937377337978,-0.04911937377337978,0.04911937377337978
1,DIMENHIDRINATO 50MG,2026-06-07,Regresión Lineal,0.0,0.044619456914805004,-0.044619456914805004,0.044619456914805004
1,DIMENHIDRINATO 50MG,2026-06-14,Regresión Lineal,0.0,0.04234391245892382,-0.04234391245892382,0.04234391245892382
1,DIMENHIDRINATO 50MG,2026-06-21,Regresión Lineal,0.0,0.040068368003042636,-0.040068368003042636,0.040068368003042636
1,DIMENHIDRINATO 50MG,2026-06-28,Regresión Lineal,0.0,0.03779282354716145,-0.03779282354716145,0.03779282354716145
1,DIMENHIDRINATO 50MG,2026-07-05,Regresión Lineal,0.0,0.05749592302530185,-0.05749592302530185,0.05749592302530185
1,DIMENHIDRINATO 50MG,2026-07-12,Regresión Lineal,0.0,0.055220378569420664,-0.055220378569420664,0.055220378569420664
1,DIMENHIDRINATO 50MG,2026-07-19,Regresión Lineal,0.0,0.05294483411353948,-0.05294483411353948,0.05294483411353948
1,DIMENHIDRINATO 50MG,2026-07-26,Regresión Lineal,0.0,0.050669289657658295,-0.050669289657658295,0.050669289657658295
1,ENALAPRIL 10MG,2026-01-11,Regresión Lineal,1.0,0.1675185252152323,0.8324814747847677,0.8324814747847677
1,ENALAPRIL 10MG,2026-01-18,Regresión Lineal,0.0,0.25687096391004893,-0.25687096391004893,0.25687096391004893
1,ENALAPRIL 10MG,2026-01-25,Regresión Lineal,0.0,0.2745076106881277,-0.2745076106881277,0.2745076106881277
1,ENALAPRIL 10MG,2026-02-01,Regresión Lineal,0.0,0.21556812004457118,-0.21556812004457118,0.21556812004457118
1,ENALAPRIL 10MG,2026-02-08,Regresión Lineal,1.0,0.20980268133910562,0.7901973186608944,0.7901973186608944
1,ENALAPRIL 10MG,2026-02-15,Regresión Lineal,1.0,0.2747125001054932,0.7252874998945068,0.7252874998945068
1,ENALAPRIL 10MG,2026-02-22,Regresión Lineal,0.0,0.38397713003426975,-0.38397713003426975,0.38397713003426975
1,ENALAPRIL 10MG,2026-03-01,Regresión Lineal,0.0,0.34494983062467316,-0.34494983062467316,0.34494983062467316
1,ENALAPRIL 10MG,2026-03-08,Regresión Lineal,0.0,0.3065480136493898,-0.3065480136493898,0.3065480136493898
1,ENALAPRIL 10MG,2026-03-15,Regresión Lineal,0.0,0.2253686730786687,-0.2253686730786687,0.2253686730786687
1,ENALAPRIL 10MG,2026-03-22,Regresión Lineal,0.0,0.19865050869435852,-0.19865050869435852,0.19865050869435852
1,ENALAPRIL 10MG,2026-03-29,Regresión Lineal,1.0,0.19637496423847733,0.8036250357615227,0.8036250357615227
1,ENALAPRIL 10MG,2026-04-05,Regresión Lineal,0.0,0.3295092423824794,-0.3295092423824794,0.3295092423824794
1,ENALAPRIL 10MG,2026-04-12,Regresión Lineal,0.0,0.31797780273889553,-0.31797780273889553,0.31797780273889553
1,ENALAPRIL 10MG,2026-04-19,Regresión Lineal,1.0,0.2102914025612061,0.7897085974387938,0.7897085974387938
1,ENALAPRIL 10MG,2026-04-26,Regresión Lineal,0.0,0.2961539470064384,-0.2961539470064384,0.2961539470064384
1,ENALAPRIL 10MG,2026-05-03,Regresión Lineal,0.0,0.28712360145339444,-0.28712360145339444,0.28712360145339444
1,ENALAPRIL 10MG,2026-05-10,Regresión Lineal,0.0,0.23040848321253157,-0.23040848321253157,0.23040848321253157
1,ENALAPRIL 10MG,2026-05-17,Regresión Lineal,1.0,0.22464304450706601,0.775356955492934,0.775356955492934
1,ENALAPRIL 10MG,2026-05-24,Regresión Lineal,0.0,0.3113560587886175,-0.3113560587886175,0.3113560587886175
1,ENALAPRIL 10MG,2026-05-31,Regresión Lineal,3.0,0.2780214236298697,2.7219785763701303,2.7219785763701303
1,ENALAPRIL 10MG,2026-06-07,Regresión Lineal,1.0,0.4939658824384066,0.5060341175615934,0.5060341175615934
1,ENALAPRIL 10MG,2026-06-14,Regresión Lineal,1.0,0.6613681961006825,0.33863180389931746,0.33863180389931746
1,ENALAPRIL 10MG,2026-06-21,Regresión Lineal,0.0,0.5319002028092583,-0.5319002028092583,0.5319002028092583
1,ENALAPRIL 10MG,2026-06-28,Regresión Lineal,1.0,0.48462759305360226,0.5153724069463977,0.5153724069463977
1,ENALAPRIL 10MG,2026-07-05,Regresión Lineal,1.0,0.4647013478625873,0.5352986521374127,0.5352986521374127
1,ENALAPRIL 10MG,2026-07-12,Regresión Lineal,1.0,0.5678366591285143,0.43216334087148567,0.43216334087148567
1,ENALAPRIL 10MG,2026-07-19,Regresión Lineal,1.0,0.5472478134070535,0.45275218659294647,0.45275218659294647
1,ENALAPRIL 10MG,2026-07-26,Regresión Lineal,0.0,0.6639925618467557,-0.6639925618467557,0.6639925618467557
1,IBUPROFENO TABX800,2026-01-11,Regresión Lineal,0.0,0.07592850691392966,-0.07592850691392966,0.07592850691392966
1,IBUPROFENO TABX800,2026-01-18,Regresión Lineal,0.0,0.07365296245804848,-0.07365296245804848,0.07365296245804848
1,IBUPROFENO TABX800,2026-01-25,Regresión Lineal,0.0,0.07137741800216729,-0.07137741800216729,0.07137741800216729
1,IBUPROFENO TABX800,2026-02-01,Regresión Lineal,0.0,0.06687750114359252,-0.06687750114359252,0.06687750114359252
1,IBUPROFENO TABX800,2026-02-08,Regresión Lineal,0.0,0.06460195668771133,-0.06460195668771133,0.06460195668771133
1,IBUPROFENO TABX800,2026-02-15,Regresión Lineal,0.0,0.06232641223183015,-0.06232641223183015,0.06232641223183015
1,IBUPROFENO TABX800,2026-02-22,Regresión Lineal,0.0,0.060050867775948966,-0.060050867775948966,0.060050867775948966
1,IBUPROFENO TABX800,2026-03-01,Regresión Lineal,0.0,0.05555095091737418,-0.05555095091737418,0.05555095091737418
1,IBUPROFENO TABX800,2026-03-08,Regresión Lineal,0.0,0.053275406461492994,-0.053275406461492994,0.053275406461492994
1,IBUPROFENO TABX800,2026-03-15,Regresión Lineal,0.0,0.05099986200561181,-0.05099986200561181,0.05099986200561181
1,IBUPROFENO TABX800,2026-03-22,Regresión Lineal,0.0,0.048724317549730625,-0.048724317549730625,0.048724317549730625
1,IBUPROFENO TABX800,2026-03-29,Regresión Lineal,0.0,0.04644877309384944,-0.04644877309384944,0.04644877309384944
1,IBUPROFENO TABX800,2026-04-05,Regresión Lineal,0.0,0.06615187257198983,-0.06615187257198983,0.06615187257198983
1,IBUPROFENO TABX800,2026-04-12,Regresión Lineal,0.0,0.06387632811610865,-0.06387632811610865,0.06387632811610865
1,IBUPROFENO TABX800,2026-04-19,Regresión Lineal,0.0,0.06160078366022746,-0.06160078366022746,0.06160078366022746
1,IBUPROFENO TABX800,2026-04-26,Regresión Lineal,0.0,0.05932523920434627,-0.05932523920434627,0.05932523920434627
1,IBUPROFENO TABX800,2026-05-03,Regresión Lineal,0.0,0.0548253223457715,-0.0548253223457715,0.0548253223457715
1,IBUPROFENO TABX800,2026-05-10,Regresión Lineal,0.0,0.05254977788989031,-0.05254977788989031,0.05254977788989031
1,IBUPROFENO TABX800,2026-05-17,Regresión Lineal,0.0,0.05027423343400913,-0.05027423343400913,0.05027423343400913
1,IBUPROFENO TABX800,2026-05-24,Regresión Lineal,0.0,0.04799868897812796,-0.04799868897812796,0.04799868897812796
1,IBUPROFENO TABX800,2026-05-31,Regresión Lineal,0.0,0.045723144522246774,-0.045723144522246774,0.045723144522246774
1,IBUPROFENO TABX800,2026-06-07,Regresión Lineal,0.0,0.04122322766367199,-0.04122322766367199,0.04122322766367199
1,IBUPROFENO TABX800,2026-06-14,Regresión Lineal,0.0,0.0389476832077908,-0.0389476832077908,0.0389476832077908
1,IBUPROFENO TABX800,2026-06-21,Regresión Lineal,0.0,0.03667213875190962,-0.03667213875190962,0.03667213875190962
1,IBUPROFENO TABX800,2026-06-28,Regresión Lineal,0.0,0.034396594296028433,-0.034396594296028433,0.034396594296028433
1,IBUPROFENO TABX800,2026-07-05,Regresión Lineal,0.0,0.05409969377416882,-0.05409969377416882,0.05409969377416882
1,IBUPROFENO TABX800,2026-07-12,Regresión Lineal,0.0,0.05182414931828763,-0.05182414931828763,0.05182414931828763
1,IBUPROFENO TABX800,2026-07-19,Regresión Lineal,0.0,0.04954860486240645,-0.04954860486240645,0.04954860486240645
1,LOPERAMIDA 2MG,2026-01-11,Regresión Lineal,0.0,0.10172815151810774,-0.10172815151810774,0.10172815151810774
1,LOPERAMIDA 2MG,2026-01-18,Regresión Lineal,0.0,0.09945260706222656,-0.09945260706222656,0.09945260706222656
1,LOPERAMIDA 2MG,2026-01-25,Regresión Lineal,0.0,0.09717706260634537,-0.09717706260634537,0.09717706260634537
1,LOPERAMIDA 2MG,2026-02-01,Regresión Lineal,0.0,0.11448034126293452,-0.11448034126293452,0.11448034126293452
1,LOPERAMIDA 2MG,2026-02-08,Regresión Lineal,0.0,0.061233514870226796,-0.061233514870226796,0.061233514870226796
1,LOPERAMIDA 2MG,2026-02-15,Regresión Lineal,0.0,0.05895797041434561,-0.05895797041434561,0.05895797041434561
1,LOPERAMIDA 2MG,2026-02-22,Regresión Lineal,0.0,0.05668242595846443,-0.05668242595846443,0.05668242595846443
1,LOPERAMIDA 2MG,2026-03-01,Regresión Lineal,0.0,0.052182509099889654,-0.052182509099889654,0.052182509099889654
1,LOPERAMIDA 2MG,2026-03-08,Regresión Lineal,0.0,0.04990696464400847,-0.04990696464400847,0.04990696464400847
1,LOPERAMIDA 2MG,2026-03-15,Regresión Lineal,0.0,0.047631420188127285,-0.047631420188127285,0.047631420188127285
1,LOPERAMIDA 2MG,2026-03-22,Regresión Lineal,0.0,0.0453558757322461,-0.0453558757322461,0.0453558757322461
1,LOPERAMIDA 2MG,2026-03-29,Regresión Lineal,0.0,0.04308033127636492,-0.04308033127636492,0.04308033127636492
1,LOPERAMIDA 2MG,2026-04-05,Regresión Lineal,0.0,0.06278343075450529,-0.06278343075450529,0.06278343075450529
1,LOPERAMIDA 2MG,2026-04-12,Regresión Lineal,0.0,0.060507886298624115,-0.060507886298624115,0.060507886298624115
1,LOPERAMIDA 2MG,2026-04-19,Regresión Lineal,0.0,0.05823234184274293,-0.05823234184274293,0.05823234184274293
1,LOPERAMIDA 2MG,2026-04-26,Regresión Lineal,0.0,0.05595679738686175,-0.05595679738686175,0.05595679738686175
1,LOPERAMIDA 2MG,2026-05-03,Regresión Lineal,0.0,0.05145688052828697,-0.05145688052828697,0.05145688052828697
1,LOPERAMIDA 2MG,2026-05-10,Regresión Lineal,0.0,0.04918133607240579,-0.04918133607240579,0.04918133607240579
1,LOPERAMIDA 2MG,2026-05-17,Regresión Lineal,0.0,0.046905791616524604,-0.046905791616524604,0.046905791616524604
1,LOPERAMIDA 2MG,2026-05-24,Regresión Lineal,0.0,0.04463024716064342,-0.04463024716064342,0.04463024716064342
1,LOPERAMIDA 2MG,2026-05-31,Regresión Lineal,0.0,0.042354702704762236,-0.042354702704762236,0.042354702704762236
1,LOPERAMIDA 2MG,2026-06-07,Regresión Lineal,0.0,0.03785478584618745,-0.03785478584618745,0.03785478584618745
1,LOPERAMIDA 2MG,2026-06-14,Regresión Lineal,0.0,0.035579241390306264,-0.035579241390306264,0.035579241390306264
1,LOPERAMIDA 2MG,2026-06-21,Regresión Lineal,0.0,0.03330369693442508,-0.03330369693442508,0.03330369693442508
1,LOPERAMIDA 2MG,2026-06-28,Regresión Lineal,0.0,0.031028152478543895,-0.031028152478543895,0.031028152478543895
1,LOPERAMIDA 2MG,2026-07-05,Regresión Lineal,0.0,0.05073125195668429,-0.05073125195668429,0.05073125195668429
1,LOPERAMIDA 2MG,2026-07-12,Regresión Lineal,0.0,0.04845570750080311,-0.04845570750080311,0.04845570750080311
1,LOPERAMIDA 2MG,2026-07-19,Regresión Lineal,0.0,0.046180163044921924,-0.046180163044921924,0.046180163044921924
1,METFORMINA 850MG,2026-01-11,Regresión Lineal,0.0,0.29921118538595315,-0.29921118538595315,0.29921118538595315
1,METFORMINA 850MG,2026-01-18,Regresión Lineal,0.0,0.24249606714509025,-0.24249606714509025,0.24249606714509025
1,METFORMINA 850MG,2026-01-25,Regresión Lineal,0.0,0.23673062843962472,-0.23673062843962472,0.23673062843962472
1,METFORMINA 850MG,2026-02-01,Regresión Lineal,0.0,0.22959128716778482,-0.22959128716778482,0.22959128716778482
1,METFORMINA 850MG,2026-02-08,Regresión Lineal,0.0,0.17634446077507712,-0.17634446077507712,0.17634446077507712
1,METFORMINA 850MG,2026-02-15,Regresión Lineal,0.0,0.17406891631919594,-0.17406891631919594,0.17406891631919594
1,METFORMINA 850MG,2026-02-22,Regresión Lineal,0.0,0.19359656737847866,-0.19359656737847866,0.19359656737847866
1,METFORMINA 850MG,2026-03-01,Regresión Lineal,0.0,0.13812536858307736,-0.13812536858307736,0.13812536858307736
1,METFORMINA 850MG,2026-03-08,Regresión Lineal,0.0,0.13584982412719618,-0.13584982412719618,0.13584982412719618
1,METFORMINA 850MG,2026-03-15,Regresión Lineal,0.0,0.133574279671315,-0.133574279671315,0.133574279671315
1,METFORMINA 850MG,2026-03-22,Regresión Lineal,0.0,0.1312987352154338,-0.1312987352154338,0.1312987352154338
1,METFORMINA 850MG,2026-03-29,Regresión Lineal,1.0,0.12902319075955263,0.8709768092404474,0.8709768092404474
1,METFORMINA 850MG,2026-04-05,Regresión Lineal,0.0,0.2403542733883908,-0.2403542733883908,0.2403542733883908
1,METFORMINA 850MG,2026-04-12,Regresión Lineal,1.0,0.2579909201664695,0.7420090798335305,0.7420090798335305
1,METFORMINA 850MG,2026-04-19,Regresión Lineal,0.0,0.29290378507630443,-0.29290378507630443,0.29290378507630443
1,METFORMINA 850MG,2026-04-26,Regresión Lineal,0.0,0.3070505376047987,-0.3070505376047987,0.3070505376047987
1,METFORMINA 850MG,2026-05-03,Regresión Lineal,0.0,0.22366842703281326,-0.22366842703281326,0.22366842703281326
1,METFORMINA 850MG,2026-05-10,Regresión Lineal,0.0,0.21790298832734772,-0.21790298832734772,0.21790298832734772
1,METFORMINA 850MG,2026-05-17,Regresión Lineal,2.0,0.1911848239430375,1.8088151760569624,1.8088151760569624
1,METFORMINA 850MG,2026-05-24,Regresión Lineal,1.0,0.39396844130371583,0.6060315586962841,0.6060315586962841
1,METFORMINA 850MG,2026-05-31,Regresión Lineal,0.0,0.4721739805296257,-0.4721739805296257,0.4721739805296257
1,METFORMINA 850MG,2026-06-07,Regresión Lineal,1.0,0.40051030285021133,0.5994896971497887,0.5994896971497887
1,METFORMINA 850MG,2026-06-14,Regresión Lineal,1.0,0.37747209732405096,0.622527902675949,0.622527902675949
1,PARACETAMOL 500MG,2026-01-11,Regresión Lineal,0.0,0.15933711355469588,-0.15933711355469588,0.15933711355469588
1,PARACETAMOL 500MG,2026-01-18,Regresión Lineal,0.0,0.1570615690988147,-0.1570615690988147,0.1570615690988147
1,PARACETAMOL 500MG,2026-01-25,Regresión Lineal,0.0,0.17658922015809742,-0.17658922015809742,0.17658922015809742
1,PARACETAMOL 500MG,2026-02-01,Regresión Lineal,0.0,0.14292121687786002,-0.14292121687786002,0.14292121687786002
1,PARACETAMOL 500MG,2026-02-08,Regresión Lineal,0.0,0.08967439048515231,-0.08967439048515231,0.08967439048515231
1,PARACETAMOL 500MG,2026-02-15,Regresión Lineal,0.0,0.08739884602927113,-0.08739884602927113,0.08739884602927113
1,PARACETAMOL 500MG,2026-02-22,Regresión Lineal,0.0,0.08512330157338995,-0.08512330157338995,0.08512330157338995
1,PARACETAMOL 500MG,2026-03-01,Regresión Lineal,0.0,0.08062338471481517,-0.08062338471481517,0.08062338471481517
1,PARACETAMOL 500MG,2026-03-08,Regresión Lineal,0.0,0.07834784025893399,-0.07834784025893399,0.07834784025893399
1,PARACETAMOL 500MG,2026-03-15,Regresión Lineal,0.0,0.0760722958030528,-0.0760722958030528,0.0760722958030528
1,PARACETAMOL 500MG,2026-03-22,Regresión Lineal,0.0,0.07379675134717162,-0.07379675134717162,0.07379675134717162
1,PARACETAMOL 500MG,2026-03-29,Regresión Lineal,0.0,0.07152120689129043,-0.07152120689129043,0.07152120689129043
1,PARACETAMOL 500MG,2026-04-05,Regresión Lineal,0.0,0.09122430636943082,-0.09122430636943082,0.09122430636943082
1,PARACETAMOL 500MG,2026-04-12,Regresión Lineal,1.0,0.08894876191354964,0.9110512380864504,0.9110512380864504
1,PARACETAMOL 500MG,2026-04-19,Regresión Lineal,0.0,0.17830120060836624,-0.17830120060836624,0.17830120060836624
1,PARACETAMOL 500MG,2026-04-26,Regresión Lineal,0.0,0.19593784738644493,-0.19593784738644493,0.19593784738644493
1,PARACETAMOL 500MG,2026-05-03,Regresión Lineal,0.0,0.13699835674288846,-0.13699835674288846,0.13699835674288846
1,PARACETAMOL 500MG,2026-05-10,Regresión Lineal,0.0,0.13123291803742293,-0.13123291803742293,0.13123291803742293
1,PARACETAMOL 500MG,2026-05-17,Regresión Lineal,0.0,0.10451475365311272,-0.10451475365311272,0.10451475365311272
1,PARACETAMOL 500MG,2026-05-24,Regresión Lineal,0.0,0.10223920919723153,-0.10223920919723153,0.10223920919723153
1,PARACETAMOL 500MG,2026-05-31,Regresión Lineal,0.0,0.09996366474135035,-0.09996366474135035,0.09996366474135035
1,PARACETAMOL 500MG,2026-06-07,Regresión Lineal,0.0,0.1172669433979395,-0.1172669433979395,0.1172669433979395
1,PARACETAMOL 500MG,2026-06-14,Regresión Lineal,0.0,0.06402011700523177,-0.06402011700523177,0.06402011700523177
1,PARACETAMOL 500MG,2026-06-21,Regresión Lineal,0.0,0.0617445725493506,-0.0617445725493506,0.0617445725493506
1,PARACETAMOL 500MG,2026-06-28,Regresión Lineal,0.0,0.05946902809346941,-0.05946902809346941,0.05946902809346941
1,PARACETAMOL 500MG,2026-07-05,Regresión Lineal,0.0,0.0791721275716098,-0.0791721275716098,0.0791721275716098
1,PARACETAMOL 500MG,2026-07-12,Regresión Lineal,0.0,0.07689658311572861,-0.07689658311572861,0.07689658311572861
1,PARACETAMOL 500MG,2026-07-19,Regresión Lineal,0.0,0.07462103865984743,-0.07462103865984743,0.07462103865984743
1,PARACETAMOL 500MG,2026-07-26,Regresión Lineal,0.0,0.07234549420396624,-0.07234549420396624,0.07234549420396624
1,PARACETAMOL 500MG,2026-08-02,Regresión Lineal,0.0,0.06784557734539147,-0.06784557734539147,0.06784557734539147
1,VITAMINA C+ZINC+D3,2026-01-11,Regresión Lineal,0.0,0.8139467469139021,-0.8139467469139021,0.8139467469139021
1,VITAMINA C+ZINC+D3,2026-01-18,Regresión Lineal,0.0,0.779013221786774,-0.779013221786774,0.779013221786774
1,VITAMINA C+ZINC+D3,2026-01-25,Regresión Lineal,0.0,0.7013237754656372,-0.7013237754656372,0.7013237754656372
1,VITAMINA C+ZINC+D3,2026-02-01,Regresión Lineal,2.0,0.7622334451525541,1.237766554847446,1.237766554847446
1,VITAMINA C+ZINC+D3,2026-02-08,Regresión Lineal,1.0,0.790300021187589,0.20969997881241098,0.20969997881241098
1,VITAMINA C+ZINC+D3,2026-02-15,Regresión Lineal,1.0,0.9412800378654893,0.058719962134510695,0.058719962134510695
1,VITAMINA C+ZINC+D3,2026-02-22,Regresión Lineal,6.0,0.8906942382874758,5.109305761712524,5.109305761712524
1,VITAMINA C+ZINC+D3,2026-03-01,Regresión Lineal,0.0,1.394455049282897,-1.394455049282897,1.394455049282897
1,VITAMINA C+ZINC+D3,2026-03-08,Regresión Lineal,3.0,1.4048379443393513,1.5951620556606487,1.5951620556606487
1,VITAMINA C+ZINC+D3,2026-03-15,Regresión Lineal,3.0,1.3228763924476599,1.6771236075523401,1.6771236075523401
1,VITAMINA C+ZINC+D3,2026-03-22,Regresión Lineal,2.0,1.6098393857198166,0.39016061428018345,0.39016061428018345
1,VITAMINA C+ZINC+D3,2026-03-29,Regresión Lineal,1.0,1.584188331372019,-0.5841883313720191,0.5841883313720191
1,VITAMINA C+ZINC+D3,2026-04-05,Regresión Lineal,1.0,1.48141602400659,-0.4814160240065899,0.4814160240065899
1,VITAMINA C+ZINC+D3,2026-04-12,Regresión Lineal,1.0,1.3688358774097005,-0.3688358774097005,0.3688358774097005
1,VITAMINA C+ZINC+D3,2026-04-19,Regresión Lineal,0.0,1.4232011764231962,-1.4232011764231962,1.4232011764231962
1,VITAMINA C+ZINC+D3,2026-04-26,Regresión Lineal,1.0,1.028195423688892,-0.02819542368889194,0.02819542368889194
1,VITAMINA C+ZINC+D3,2026-05-03,Regresión Lineal,1.0,1.0983609885635115,-0.0983609885635115,0.0983609885635115
