sucursal,producto,semana,y_real,y_pred,error,error_absoluto
1,AMOXICILINA 500MG,2026-01-11,0.0,0.08921789193982482,-0.08921789193982482,0.08921789193982482
1,AZITROMICINA 500MG,2026-01-11,0.0,0.08488387613881891,-0.08488387613881891,0.08488387613881891
1,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.07826074543878543,-0.07826074543878543,0.07826074543878543
1,ENALAPRIL 10MG,2026-01-11,1.0,0.16457153671975125,0.8354284632802488,0.8354284632802488
1,IBUPROFENO TABX800,2026-01-11,0.0,0.07487809875489787,-0.07487809875489787,0.07487809875489787
1,LOPERAMIDA 2MG,2026-01-11,0.0,0.10047910326517132,-0.10047910326517132,0.10047910326517132
1,METFORMINA 850MG,2026-01-11,0.0,0.29119507667773004,-0.29119507667773004,0.29119507667773004
1,PARACETAMOL 500MG,2026-01-11,0.0,0.15902859800019348,-0.15902859800019348,0.15902859800019348
1,VITAMINA C+ZINC+D3,2026-01-11,0.0,0.8037554046099454,-0.8037554046099454,0.8037554046099454
2,AMOXICILINA 500MG,2026-01-11,0.0,0.13994667754972925,-0.13994667754972925,0.13994667754972925
2,AZITROMICINA 500MG,2026-01-11,0.0,0.08370381830002446,-0.08370381830002446,0.08370381830002446
2,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.07708068759999098,-0.07708068759999098,0.07708068759999098
2,ENALAPRIL 10MG,2026-01-11,0.0,0.26024902553521845,-0.26024902553521845,0.26024902553521845
2,IBUPROFENO TABX800,2026-01-11,0.0,0.07369804091610342,-0.07369804091610342,0.07369804091610342
2,METFORMINA 850MG,2026-01-11,0.0,0.15265439656213825,-0.15265439656213825,0.15265439656213825
2,PARACETAMOL 500MG,2026-01-11,0.0,0.2090604713625327,-0.2090604713625327,0.2090604713625327
2,VITAMINA C+ZINC+D3,2026-01-11,1.0,0.8380985215316904,0.1619014784683096,0.1619014784683096
3,AMOXICILINA 500MG,2026-01-11,0.0,0.35607800060912836,-0.35607800060912836,0.35607800060912836
3,AZITROMICINA 500MG,2026-01-11,0.0,0.06117134484533742,-0.06117134484533742,0.06117134484533742
3,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.05454821414530394,-0.05454821414530394,0.05454821414530394
3,ENALAPRIL 10MG,2026-01-11,0.0,0.14085900542626975,-0.14085900542626975,0.14085900542626975
3,IBUPROFENO TABX800,2026-01-11,0.0,0.05116556746141638,-0.05116556746141638,0.05116556746141638
3,LOPERAMIDA 2MG,2026-01-11,0.0,0.047223806685837345,-0.047223806685837345,0.047223806685837345
3,LORATADINA 10MG,2026-01-11,0.0,0.048982956057662695,-0.048982956057662695,0.048982956057662695
3,LOSARTAN 50MG,2026-01-11,1.0,0.1528225817893388,0.8471774182106612,0.8471774182106612
3,METFORMINA 850MG,2026-01-11,0.0,0.2482929842508611,-0.2482929842508611,0.2482929842508611
3,PARACETAMOL 500MG,2026-01-11,0.0,0.1281393795837059,-0.1281393795837059,0.1281393795837059
3,VITAMINA C+ZINC+D3,2026-01-11,0.0,1.096701844247511,-1.096701844247511,1.096701844247511
4,AMOXICILINA 500MG,2026-01-11,0.0,0.058920590123651626,-0.058920590123651626,0.058920590123651626
4,AZITROMICINA 500MG,2026-01-11,0.0,0.05458657432264571,-0.05458657432264571,0.05458657432264571
4,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.04796344362261223,-0.04796344362261223,0.04796344362261223
4,ENALAPRIL 10MG,2026-01-11,0.0,0.193359765475283,-0.193359765475283,0.193359765475283
4,IBUPROFENO TABX800,2026-01-11,0.0,0.04458079693872467,-0.04458079693872467,0.04458079693872467
4,LOPERAMIDA 2MG,2026-01-11,0.0,0.040639036163145646,-0.040639036163145646,0.040639036163145646
4,METFORMINA 850MG,2026-01-11,0.0,0.1235371525847595,-0.1235371525847595,0.1235371525847595
4,VITAMINA C+ZINC+D3,2026-01-11,0.0,0.8835248011067343,-0.8835248011067343,0.8835248011067343
5,AMOXICILINA 500MG,2026-01-11,0.0,0.11568161477329708,-0.11568161477329708,0.11568161477329708
5,AZITROMICINA 500MG,2026-01-11,0.0,0.11134759897229117,-0.11134759897229117,0.11134759897229117
5,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.13426723355811018,-0.13426723355811018,0.13426723355811018
5,ENALAPRIL 10MG,2026-01-11,0.0,0.38152653485429944,-0.38152653485429944,0.38152653485429944
5,IBUPROFENO TABX800,2026-01-11,0.0,0.10134182158837013,-0.10134182158837013,0.10134182158837013
5,METFORMINA 850MG,2026-01-11,0.0,0.2851069102475059,-0.2851069102475059,0.2851069102475059
5,PARACETAMOL 500MG,2026-01-11,0.0,0.2110982864342326,-0.2110982864342326,0.2110982864342326
5,VITAMINA C+ZINC+D3,2026-01-11,1.0,0.9238367866599589,0.07616321334004106,0.07616321334004106
6,AMOXICILINA 500MG,2026-01-11,0.0,0.050570412080557466,-0.050570412080557466,0.050570412080557466
6,AZITROMICINA 500MG,2026-01-11,0.0,0.046236396279551555,-0.046236396279551555,0.046236396279551555
6,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.039613265579518074,-0.039613265579518074,0.039613265579518074
6,ENALAPRIL 10MG,2026-01-11,0.0,0.374279053157685,-0.374279053157685,0.374279053157685
6,IBUPROFENO TABX800,2026-01-11,0.0,0.03623061889563051,-0.03623061889563051,0.03623061889563051
6,LOPERAMIDA 2MG,2026-01-11,0.0,0.03228885812005149,-0.03228885812005149,0.03228885812005149
6,METFORMINA 850MG,2026-01-11,0.0,0.11518697454166535,-0.11518697454166535,0.11518697454166535
6,VITAMINA C+ZINC+D3,2026-01-11,0.0,0.5388882431564467,-0.5388882431564467,0.5388882431564467
7,AMOXICILINA 500MG,2026-01-11,0.0,0.019164087990424745,-0.019164087990424745,0.019164087990424745
7,AZITROMICINA 500MG,2026-01-11,0.0,0.014830072189418834,-0.014830072189418834,0.014830072189418834
7,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.008206941489385361,-0.008206941489385361,0.008206941489385361
7,ENALAPRIL 10MG,2026-01-11,0.0,0.14966646365677047,-0.14966646365677047,0.14966646365677047
7,IBUPROFENO TABX800,2026-01-11,0.0,0.004824294805497786,-0.004824294805497786,0.004824294805497786
7,METFORMINA 850MG,2026-01-11,0.0,0.08378065045153262,-0.08378065045153262,0.08378065045153262
7,PARACETAMOL 500MG,2026-01-11,0.0,0.029889263479088442,-0.029889263479088442,0.029889263479088442
7,VITAMINA C+ZINC+D3,2026-01-11,0.0,0.507481919066314,-0.507481919066314,0.507481919066314
8,AMOXICILINA 500MG,2026-01-11,0.0,0.005680703046918867,-0.005680703046918867,0.005680703046918867
8,AZITROMICINA 500MG,2026-01-11,0.0,0.0013466872459129697,-0.0013466872459129697,0.0013466872459129697
8,DIMENHIDRINATO 50MG,2026-01-11,0.0,-0.005276443454120511,0.005276443454120511,0.005276443454120511
8,ENALAPRIL 10MG,2026-01-11,0.0,0.17789189448110698,-0.17789189448110698,0.17789189448110698
8,IBUPROFENO TABX800,2026-01-11,0.0,-0.008659090138008085,0.008659090138008085,0.008659090138008085
8,LOPERAMIDA 2MG,2026-01-11,0.0,-0.01260085091358712,0.01260085091358712,0.01260085091358712
8,METFORMINA 850MG,2026-01-11,0.0,0.12544599639444606,-0.12544599639444606,0.12544599639444606
8,PARACETAMOL 500MG,2026-01-11,0.0,0.01640587853558257,-0.01640587853558257,0.01640587853558257
8,VITAMINA C+ZINC+D3,2026-01-11,0.0,0.5235412994086606,-0.5235412994086606,0.5235412994086606
9,AMOXICILINA 500MG,2026-01-11,0.0,0.023342057372814605,-0.023342057372814605,0.023342057372814605
9,AZITROMICINA 500MG,2026-01-11,0.0,0.019008041571808694,-0.019008041571808694,0.019008041571808694
9,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.012384910871775213,-0.012384910871775213,0.012384910871775213
9,ENALAPRIL 10MG,2026-01-11,0.0,0.1515955917171431,-0.1515955917171431,0.1515955917171431
9,METFORMINA 850MG,2026-01-11,0.0,0.08795861983392247,-0.08795861983392247,0.08795861983392247
9,PARACETAMOL 500MG,2026-01-11,0.0,0.19402469676099857,-0.19402469676099857,0.19402469676099857
9,VITAMINA C+ZINC+D3,2026-01-11,1.0,0.6002881843062613,0.3997118156937387,0.3997118156937387
10,AMOXICILINA 500MG,2026-01-11,0.0,0.04886746568265462,-0.04886746568265462,0.04886746568265462
10,AZITROMICINA 500MG,2026-01-11,1.0,0.04453344988164871,0.9554665501183512,0.9554665501183512
10,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.03791031918161523,-0.03791031918161523,0.03791031918161523
10,ENALAPRIL 10MG,2026-01-11,0.0,0.2849388570179279,-0.2849388570179279,0.2849388570179279
10,IBUPROFENO TABX800,2026-01-11,0.0,0.03452767249772767,-0.03452767249772767,0.03452767249772767
10,METFORMINA 850MG,2026-01-11,0.0,0.22130188513470733,-0.22130188513470733,0.22130188513470733
10,PARACETAMOL 500MG,2026-01-11,0.0,0.16764126162213971,-0.16764126162213971,0.16764126162213971
10,VITAMINA C+ZINC+D3,2026-01-11,1.0,0.769590619360078,0.230409380639922,0.230409380639922
11,AMOXICILINA 500MG,2026-01-11,0.0,0.001992068381822365,-0.001992068381822365,0.001992068381822365
11,AZITROMICINA 500MG,2026-01-11,0.0,-0.00234194741918356,0.00234194741918356,0.00234194741918356
11,DIMENHIDRINATO 50MG,2026-01-11,0.0,-0.00896507811921704,0.00896507811921704,0.00896507811921704
11,ENALAPRIL 10MG,2026-01-11,0.0,0.07734571316174876,-0.07734571316174876,0.07734571316174876
11,IBUPROFENO TABX800,2026-01-11,0.0,-0.012347724803104587,0.012347724803104587,0.012347724803104587
11,METFORMINA 850MG,2026-01-11,0.0,0.06660863084293023,-0.06660863084293023,0.06660863084293023
11,PARACETAMOL 500MG,2026-01-11,0.0,0.06786597475690537,-0.06786597475690537,0.06786597475690537
11,VITAMINA C+ZINC+D3,2026-01-11,1.0,0.5871674461119734,0.41283255388802664,0.41283255388802664
12,AMOXICILINA 500MG,2026-01-11,0.0,0.050743862284255155,-0.050743862284255155,0.050743862284255155
